Date;Caused by E;Caused by I;Caused by Iu;Caused by H;Caused by E1;Caused by I1;Caused by Iu1;Caused by H1;Caused by E2;Caused by I2;Caused by Iu2;Caused by H2;
17-Dec-2020;1310271.4819110294;2602028.7869469533;1271630.1589484017;354127.6918690148;1310266.3481425438;2602023.7518744976;1271629.2572681224;354127.61166761967;5.133768485724945;5.035072455602827;0.9016802793831342;0.08020139512976067;
17-Dec-2020;1311936.5743740678;2605813.8411981533;1274201.6358370855;354441.53794933134;1311931.286649004;2605808.5706737367;1274200.6789941066;354441.45271646185;5.287725063683727;5.270524416760507;0.9568429789355062;0.08523286951040042;
18-Dec-2020;1313603.6831083514;2609604.7069004723;1276773.101705278;354754.86957454786;1313598.2405931947;2609599.1965904785;1276772.0876333492;354754.7791137558;5.442515156736304;5.510309993755657;1.0140719288782674;0.09046079205104866;
18-Dec-2020;1315272.7742315219;2613401.3488882817;1279342.8644666597;355065.9796616683;1315267.1760297103;2613395.59453407;1279341.7911314243;355065.8838057394;5.598201811508483;5.754354211516214;1.0733352354876777;0.09585592891323914;
18-Dec-2020;1316943.7931280483;2617203.7299213205;1281909.1728840028;355373.1675900069;1316938.0382827944;2617197.727331917;1281908.0382907982;355373.06620323873;5.754845253934914;6.002589403868834;1.1345932047084044;0.10138676817512264;
18-Dec-2020;1318616.6749933115;2621011.809301197;1284471.841585347;355676.4493625969;1318610.7624899978;2621005.5543464404;1284470.643747634;355676.34231284884;5.912503313784682;6.254954756847673;1.1978377130255395;0.10704974804100391;
18-Dec-2020;1320291.3552612886;2624825.542623485;1287030.6884508785;355975.840741179;1320285.2840293853;2624819.031227573;1287029.4253914729;355975.72789999045;6.071231903307789;6.51139591220736;1.2630594055782154;0.11284118856413058;
18-Dec-2020;1321967.7695957853;2628644.881918229;1289585.5345163627;356271.35724909784;1321961.538510673;2628638.1100536208;1289584.204268543;356271.2384917925;6.231085112416913;6.771864608527367;1.3302478196472387;0.11875730530433634;
19-Dec-2020;1323645.8538821675;2632469.7757851575;1292136.2038814311;356563.0141745197;1323639.461766868;2632462.739466816;1292134.8044899323;356562.8893802979;6.392115299500582;7.036318341412938;1.3993914989853302;0.12479422180205205;
19-Dec-2020;1325325.5212522042;2636300.169175236;1294675.5175752102;356850.4304472845;1325318.9668802724;2636292.8644552086;1294674.0473006929;356850.29950790957;6.55437193189904;7.304720027302421;1.470274517371773;0.1309393749052947;
19-Dec-2020;1327006.6389044242;2640136.0007851324;1297196.0538474729;357133.2458395286;1326999.9210042013;2640128.423747583;1297194.5111957516;357133.1086594697;6.717900222853351;7.577037549717967;1.5426517212706357;0.13718005893265614;
19-Dec-2020;1328689.0507958347;2643977.200024442;1299697.1647842715;357411.51685572515;1328682.1680536726;2643969.346781171;1299695.5483316032;357411.37334364955;6.882742162200972;7.853243271095857;1.616452668255794;0.14351207557406323;
19-Dec-2020;1330372.6005888528;2647823.6864564763;1302178.2262784075;357685.29929703847;1330365.5516511032;2647815.553142797;1302176.5346715592;357685.14936579566;7.048937749543746;8.133313679203544;1.6916068482383992;0.1499312427928788;
19-Dec-2020;1332057.131742887;2651675.3701023776;1304638.6375130713;357954.64826133486;1332049.915217808;2651666.952873279;1304636.8694692797;357954.49182793294;7.216525078981013;8.417229098899675;1.7680437917197114;0.1564334019486438;
20-Dec-2020;1333742.487602396;2655532.1517422292;1307077.8204693599;358219.61814407795;1333735.1020619757;2655523.4467688096;1307075.9747761923;358219.4551296539;7.385540420236404;8.704973419877716;1.8456931675917287;0.16301442404791835;
20-Dec-2020;1335428.5437206898;2659393.923699056;1309504.4364085253;358481.43638926395;1335420.987700383;2659384.927165191;1309502.511613031;358481.26668866165;7.556020306924214;8.996533864686157;1.9247954943449785;0.16970060229349673;
20-Dec-2020;1337115.240238487;2663260.573958505;1311927.4553779366;358741.3036865989;1337107.5122346117;2663251.282057518;1311925.449749712;358741.1271673727;7.728003875271041;9.29190098675;2.005628224635536;0.17651922621198474;
20-Dec-2020;1338802.5497770065;2667131.990862735;1314346.9270507514;358999.22049653094;1338794.6482457072;2667122.399793981;1314344.8388558996;358999.0370283718;7.90153129940107;9.591068753855316;2.088194851869328;0.18346815911008613;
20-Dec-2020;1340490.4452272863;2671008.064303673;1316762.8988160556;359255.1871322292;1340482.3685853241;2670998.1702692257;1316760.7263174376;359254.9965869962;8.076641962080421;9.894034446928625;2.1724986180543246;0.19054523302464185;
20-Dec-2020;1342178.89973876;2674888.6856927257;1319175.4158454924;359509.2037671512;1342170.6463642553;2674878.4848942347;1319173.157302938;359509.0060188987;8.253374504677263;10.200798490977078;2.2585425544149427;0.19774825251963293;
21-Dec-2020;1343867.886708378;2678773.7479306213;1321584.5211581711;359761.2704423584;1343859.4549415035;2678763.2365663256;1321582.1748286518;359761.06536736025;8.431766874736102;10.511364295412672;2.346329519195243;0.2050749981314723;
