Date;S;E;I;Iu;HR;HD;Q;R;D;Du;E1;I1;Iu1;HR1;HD1;Q1;R1;D1;Du1;E2;I2;Iu2;HR2;HD2;Q2;R2;D2;Du2;
18-Apr-2020;5.816596443613511E7;104698.9236633408;128665.11400911765;290717.51174700836;25980.85033506895;2364.8334415604063;80806.80539041324;49860.877950608025;25546.84460612733;8054.211529009416;104698.9236633408;128665.11400911765;290717.51174700836;25980.85033506895;2364.8334415604063;80806.80539041324;49860.877950608025;25546.84460612733;8054.211529009416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18-Apr-2020;5.816390924354904E7;103598.12359317855;127550.85108904078;289175.404217907;25886.490572895687;2348.432594467117;80890.22348507393;50234.70933932465;25625.399040061122;8072.146646566287;103598.12359317855;127550.85108904078;289175.404217907;25886.490572895687;2348.432594467117;80890.22348507393;50234.70933932465;25625.399040061122;8072.146646566287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18-Apr-2020;5.8161878107574426E7;102506.48552689915;126440.44773872317;287630.78870431765;25791.426647194156;2332.0386586652407;80968.6776899496;50608.914964642594;25703.406894279993;8089.926037484231;102506.48552689915;126440.44773872317;287630.78870431765;25791.426647194156;2332.0386586652407;80968.6776899496;50608.914964642594;25703.406894279993;8089.926037484231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;5.8159870808114536E7;101423.95278579403;125334.04963506592;286083.79058572784;25695.673095940405;2315.653284456141;81042.2248348897;50983.47200566733;25780.86842666535;8107.550252300396;101423.95278579403;125334.04963506592;286083.79058572784;25695.673095940405;2315.653284456141;81042.2248348897;50983.47200566733;25780.86842666535;8107.550252300396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;5.8157877213318124E7;100360.28277532535;124231.89454327573;284531.7654393256;25599.24455949094;2299.27814813703;81113.70718817538;51358.36434400151;25857.783950541903;8125.01986839288;100360.28277532535;124231.89454327573;284531.7654393256;25599.24455949094;2299.27814813703;81113.70718817538;51358.36434400151;25857.783950541903;8125.01986839288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;5.815588720130581E7;99324.83318255306;123134.59574089816;282972.212439317;25502.156199526045;2282.9150751653274;81185.88456240747;51733.588812838105;25934.153837596943;8142.335522712772;99324.83318255306;123134.59574089816;282972.212439317;25502.156199526045;2282.9150751653274;81185.88456240747;51733.588812838105;25934.153837596943;8142.335522712772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;5.815390056456781E7;98316.96607757318;122042.82547127552;281405.4842143407;25404.42408334156;2266.5661502700523;81258.69130833614;52109.14847407347;26009.978524687533;8159.497942197624;98316.96607757318;122042.82547127552;281405.4842143407;25404.42408334156;2266.5661502700523;81258.69130833614;52109.14847407347;26009.978524687533;8159.497942197624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;5.815191709159705E7;97336.06650914837;120957.21527241859;279831.9457455078;25306.06514602793;2250.233700761492;81332.06352563814;52485.04609009505;26085.258522204724;8176.507945049682;97336.06650914837;120957.21527241859;279831.9457455078;25306.06514602793;2250.233700761492;81332.06352563814;52485.04609009505;26085.258522204724;8176.507945049682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19-Apr-2020;5.814993656685987E7;96381.54184765843;119878.35798640441;278251.9728961059;25207.0971161808;2233.920269640627;81405.9390860702;52861.28413192172;26159.994421711424;8193.3664351778;96381.54184765843;119878.35798640441;278251.9728961059;25207.0971161808;2233.920269640627;81405.9390860702;52861.28413192172;26159.994421711424;8193.3664351778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;5.814795877075379E7;95452.82116050344;118806.80968380443;276665.95103175857;25107.53844565559;2217.628590528418;81480.2576527314;53237.86478744214;26234.186902714242;8210.074396914715;95452.82116050344;118806.80968380443;276665.95103175857;25107.53844565559;2217.628590528418;81480.2576527314;53237.86478744214;26234.186902714242;8210.074396914715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;5.814597250119322E7;94560.22326250977;117743.20030133473;275073.2836754594;25007.408288148494;2201.3615777211076;81555.95620350218;53614.79227127307;26307.836738851733;8226.632897613676;94560.22326250977;117743.20030133473;275073.2836754594;25007.408288148494;2201.3615777211076;81555.95620350218;53614.79227127307;26307.836738851733;8226.632897613676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;5.8143966005179904E7;93714.19377890961;116688.55627084158;273473.43879035534;24906.72691536489;2185.1224455387432;81633.94408432956;53992.075066593345;26380.944805906063;8243.043120573728;93714.19377890961;116688.55627084158;273473.43879035534;24906.72691536489;2185.1224455387432;81633.94408432956;53992.075066593345;26380.944805906063;8243.043120573728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;5.814193818893954E7;92914.4202323611;115643.96671958335;271866.92150488554;24805.516120040418;2168.9148210542066;81714.12346635884;54369.72353274836;26453.512093682613;8259.306397183058;92914.4202323611;115643.96671958335;271866.92150488554;24805.516120040418;2168.9148210542066;81714.12346635884;54369.72353274836;26453.512093682613;8259.306397183058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;5.813988789535938E7;92160.66187287007;114610.47682428577;270254.257691761;24703.799167851183;2152.7427214403933;81796.40009312189;54747.74758499666;26525.539719390857;8275.424208231128;92160.66187287007;114610.47682428577;270254.257691761;24703.799167851183;2152.7427214403933;81796.40009312189;54747.74758499666;26525.539719390857;8275.424208231128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;5.813781389891016E7;91452.75254006122;113589.09143151387;268635.99216447794;24601.600712147367;2136.610521079276;81880.68340701438;55126.15671132055;26597.028940099517;8291.398178009034;91452.75254006122;113589.09143151387;268635.99216447794;24601.600712147367;2136.610521079276;81880.68340701438;55126.15671132055;26597.028940099517;8291.398178009034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;5.8135714899999045E7;90790.60400065925;112580.77865164935;267012.6870216783;24498.946715510545;2120.522921469853;81966.8866704944;55504.95998980927;26667.981164142002;8307.230068914856;90790.60400065925;112580.77865164935;267012.6870216783;24498.946715510545;2120.522921469853;81966.8866704944;55504.95998980927;26667.981164142002;8307.230068914856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;5.813360025902373E7;90163.57671422634;111586.36710422834;265387.5348933039;24395.86433407031;2104.484910729672;82052.29934891853;55884.160031468804;26738.397961345327;8322.921769117767;90163.57671422634;111586.36710422834;265387.5348933039;24395.86433407031;2104.484910729672;82052.29934891853;55884.160031468804;26738.397961345327;8322.921769117767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;5.813147994561004E7;89560.85371729147;110606.23351526441;263763.60816055717;24292.38138316617;2088.501600568369;82134.29227193976;56263.74710230817;26808.28106986696;8338.475251161131;89560.85371729147;110606.23351526441;263763.60816055717;24292.38138316617;2088.501600568369;82134.29227193976;56263.74710230817;26808.28106986696;8338.475251161131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;5.812935350605374E7;88982.15649158103;109640.6299277928;262141.30083502393;24188.525819316663;2072.578071834027;82212.90402814423;56643.70547910588;26877.632397740334;8353.892531602145;88982.15649158103;109640.6299277928;262141.30083502393;24188.525819316663;2072.578071834027;82212.90402814423;56643.70547910588;26877.632397740334;8353.892531602145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;5.812722047449816E7;88427.22680404478;108689.79212484635;260521.00691786344;24084.32566892105;2056.7193551250534;82288.17364485477;57024.019618082624;26946.454021522986;8369.17566114583;88427.22680404478;108689.79212484635;260521.00691786344;24084.32566892105;2056.7193551250534;82288.17364485477;57024.019618082624;26946.454021522986;8369.17566114583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;5.8125080372222066E7;87895.82680294476;107753.94076841937;258903.1199438206;23979.809002069578;2040.9304249534266;82360.14055971365;57404.67415686417;27014.748184524295;8384.326722448359;87895.82680294476;107753.94076841937;258903.1199438206;23979.809002069578;2040.9304249534266;82360.14055971365;57404.67415686417;27014.748184524295;8384.326722448359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;5.812293270687706E7;87387.73916077551;106833.28250465216;257288.03256621223;23875.003908472758;2025.2161946345661;82428.84459405522;57785.6539163171;27082.51729485076;8399.347828077474;87387.73916077551;106833.28250465216;257288.03256621223;23875.003908472758;2025.2161946345661;82428.84459405522;57785.6539163171;27082.51729485076;8399.347828077474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;5.8120789902564086E7;86889.9658500242;105927.88264757572;255675.35949769462;23769.93842237575;2009.5814960462435;82495.10519738503;58166.945703877645;27149.763923028775;8414.241109638131;86889.9658500242;105927.88264757572;255675.35949769462;23769.93842237575;2009.5814960462435;82495.10519738503;58166.945703877645;27149.763923028775;8414.241109638131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;5.8118664608195E7;86389.80343449432;105037.29352827871;254064.73917266127;23664.639940415564;1994.030910274208;82559.71923206504;58548.540063773726;27216.49079646745;8429.008671970441;86389.80343449432;105037.29352827871;254064.73917266127;23664.639940415564;1994.030910274208;82559.71923206504;58548.540063773726;27216.49079646745;8429.008671970441;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;5.811655665888734E7;85887.48563148372;104160.96191214383;252456.58029361948;23559.13467727791;1978.5686132649232;82622.69285923243;58930.42939676327;27282.700788526436;8443.652549851271;85887.48563148372;104160.96191214383;252456.58029361948;23559.13467727791;1978.5686132649232;82622.69285923243;58930.42939676327;27282.700788526436;8443.652549851271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;5.811446589103544E7;85383.23792453064;103298.35954336607;250851.26775078257;23453.447668654273;1963.1983861099973;82684.03217292257;59312.60613193725;27348.396905182683;8458.174702353157;85383.23792453064;103298.35954336607;250851.26775078257;23453.447668654273;1963.1983861099973;82684.03217292257;59312.60613193725;27348.396905182683;8458.174702353157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;5.8112392142317586E7;84877.2778021042;102448.9820842459;249249.16379862966;23347.602824475733;1947.923639654027;82743.74320012402;59695.062726409546;27413.58227227875;8472.57701626709;84877.2778021042;102448.9820842459;249249.16379862966;23347.602824475733;1947.923639654027;82743.74320012402;59695.062726409546;27413.58227227875;8472.57701626709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;5.811033525170193E7;84369.8149904571;101612.34809628272;247650.60917905884;23241.622979846867;1932.7474377996548;82801.83190124287;60077.79166500798;27478.260123569642;8486.861309379728;84369.8149904571;101612.34809628272;247650.60917905884;23241.622979846867;1932.7474377996548;82801.83190124287;60077.79166500798;27478.260123569642;8486.861309379728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;5.810829429259991E7;83861.81084140262;100788.00568750873;246056.1231953548;23135.529946923623;1917.672520511534;82858.10430613709;60460.784997895986;27542.433789541494;8501.029334144594;83861.81084140262;100788.00568750873;246056.1231953548;23135.529946923623;1917.672520511534;82858.10430613709;60460.784997895986;27542.433789541494;8501.029334144594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;5.8106268344856024E7;83354.18403226268;99975.5534225782;244466.1972322868;23029.344594763472;1902.7013344917534;82912.37195429447;60844.03389108605;27606.10668712488;8515.0827832823;83354.18403226268;99975.5534225782;244466.1972322868;23029.344594763472;1902.7013344917534;82912.37195429447;60844.03389108605;27606.10668712488;8515.0827832823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;5.810425725897786E7;82847.07054703886;99174.61479322288;242881.10219776173;22923.086924238996;1887.836061649266;82964.64889746581;61227.5291073707;27669.282310393897;8529.023295057406;82847.07054703886;99174.61479322288;242881.10219776173;22923.086924238996;1887.836061649266;82964.64889746581;61227.5291073707;27669.282310393897;8529.023295057406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;5.8102260886696704E7;82340.60110549153;98384.82960810205;241301.09300971156;22816.776108212132;1873.0786366458035;83014.94902711699;61611.26147414506;27731.964222032148;8542.8524561655;82340.60110549153;98384.82960810205;241301.09300971156;22816.776108212132;1873.0786366458035;83014.94902711699;61611.26147414506;27731.964222032148;8542.8524561655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;5.8100279080963895E7;81834.90132382816;97605.85330339542;239726.40936675546;22710.430526982647;1858.4307626210434;83063.28608031265;61995.22188267937;27794.156045353262;8556.571803969304;81834.90132382816;97605.85330339542;239726.40936675546;22710.430526982647;1858.4307626210434;83063.28608031265;61995.22188267937;27794.156045353262;8556.571803969304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;5.8098311695946656E7;81330.09187118628;96837.35628072315;238157.27648438723;22604.06780223198;1843.893926079877;83109.67364550265;62379.40128741839;27855.86145683161;8570.182828640192;81330.09187118628;96837.35628072315;238157.27648438723;22604.06780223198;1843.893926079877;83109.67364550265;62379.40128741839;27855.86145683161;8570.182828640192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;5.809635806046133E7;80826.80990357479;96079.0285074163;236593.5341724071;22497.704831688516;1829.469411627556;83154.49855956068;62763.79156856016;27917.084179126734;8583.686975575361;80826.80990357479;96079.0285074163;236593.5341724071;22497.704831688516;1829.469411627556;83154.49855956068;62763.79156856016;27917.084179126734;8583.686975575361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;5.809441750753316E7;80325.66416635238;95330.59391631195;235035.02641412924;22391.357843064514;1815.1583220229525;83198.1374801226;63148.386371444714;27977.827974687574;8597.085649145023;80325.66416635238;95330.59391631195;235035.02641412924;22391.357843064514;1815.1583220229525;83198.1374801226;63148.386371444714;27977.827974687574;8597.085649145023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;5.809248989926014E7;79826.7267274488;94591.79292523552;233481.96511071155;22285.04244470137;1800.9615967760762;83240.5887816921;63533.1802084582;28038.09664000089;8610.380216223932;79826.7267274488;94591.79292523552;233481.96511071155;22285.04244470137;1800.9615967760762;83240.5887816921;63533.1802084582;28038.09664000089;8610.380216223932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;5.8090575098682E7;79330.0665760534;93862.37656363392;231934.55042025656;22178.77365243443;1786.8800232950189;83281.85105114005;63918.16758496172;28097.89400033541;8623.572008088153;79330.0665760534;93862.37656363392;231934.55042025656;22178.77365243443;1786.8800232950189;83281.85105114005;63918.16758496172;28097.89400033541;8623.572008088153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;5.808867296977639E7;78835.74971829656;93142.10603436726;230392.97129125195;22072.565913282077;1772.9142468301652;83321.9230819673;64303.34300025997;28157.223904837498;8636.662321870013;78835.74971829656;93142.10603436726;230392.97129125195;22072.565913282077;1772.9142468301652;83321.9230819673;64303.34300025997;28157.223904837498;8636.662321870013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;5.8086783377454475E7;78343.83927062637;92430.75229268393;228857.40597292542;21966.43312816484;1759.064779887442;83360.80386893492;64688.7009485443;28216.090221949456;8649.652421952907;78343.83927062637;92430.75229268393;228857.40597292542;21966.43312816484;1759.064779887442;83360.80386893492;64688.7009485443;28216.090221949456;8649.652421952907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;5.808490405497718E7;77856.50675647584;91728.11683581427;227331.538418336;21860.3886824411;1745.3320137441747;83394.96054513786;65074.22775395899;28274.49683517665;8662.543542791902;77856.50675647584;91728.11683581427;227331.538418336;21860.3886824411;1745.3320137441747;83394.96054513786;65074.22775395899;28274.49683517665;8662.543542791902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;5.808303272864093E7;77375.84454250959;91034.09236729992;225818.88753420653;21754.44555937739;1731.7162541471048;83420.9536697557;65459.89362119646;28332.447639641505;8675.33689743612;77375.84454250959;91034.09236729992;225818.88753420653;21754.44555937739;1731.7162541471048;83420.9536697557;65459.89362119646;28332.447639641505;8675.33689743612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;5.808116925463115E7;76901.7951843553;90348.59452220856;224319.37665550256;21648.616445502255;1718.217753785101;83438.92087378389;65845.66112141272;28389.946539773708;8688.033685518385;76901.7951843553;90348.59452220856;224319.37665550256;21648.616445502255;1718.217753785101;83438.92087378389;65845.66112141272;28389.946539773708;8688.033685518385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;5.807931349046053E7;76434.30164500908;89671.53999539196;222832.9296202598;21542.91374443528;1704.8367170616878;83448.99760975844;66231.4934571124;28446.997447621154;8700.635094934618;76434.30164500908;89671.53999539196;222832.9296202598;21542.91374443528;1704.8367170616878;83448.99760975844;66231.4934571124;28446.997447621154;8700.635094934618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;5.807746529492244E7;75973.30732860732;89002.84651939271;221359.47077088902;21437.34958186787;1691.5733021783537;83451.31718044539;66617.35445214223;28503.604281275155;8713.142301990652;75973.30732860732;89002.84651939271;221359.47077088902;21437.34958186787;1691.5733021783537;83451.31718044539;66617.35445214223;28503.604281275155;8713.142301990652;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Apr-2020;5.807562452804465E7;75518.75611280442;88342.43284406082;219898.92495514965;21331.93581045191;1678.427623139433;83446.01076710659;67003.20854181614;28559.770963363786;8725.556471546095;75518.75611280442;88342.43284406082;219898.92495514965;21331.93581045191;1678.427623139433;83446.01076710659;67003.20854181614;28559.770963363786;8725.556471546095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Apr-2020;5.8073807243127845E7;75054.56292977784;87690.05744848472;218448.23443119795;21226.683947958885;1665.3997318136571;83436.20311306657;67389.0276889012;28615.50141927967;8737.878745866574;75054.56292977784;87690.05744848472;218448.23443119795;21226.683947958885;1665.3997318136571;83436.20311306657;67389.0276889012;28615.50141927967;8737.878745866574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Apr-2020;5.807202899261787E7;74565.77850965099;87044.86232277757;217004.4595672233;21121.604482075978;1652.4894136206801;83424.93898215155;67774.79811960176;28670.799571703574;8750.110190250562;74565.77850965099;87044.86232277757;217004.4595672233;21121.604482075978;1652.4894136206801;83424.93898215155;67774.79811960176;28670.799571703574;8750.110190250562;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Apr-2020;5.807028890418787E7;74053.99604689631;86405.9032160869;215567.67983328144;21016.706251972882;1639.6960105530577;83412.22712335165;68160.5131196145;28725.669328773136;8762.251743838282;74053.99604689631;86405.9032160869;215567.67983328144;21016.706251972882;1639.6960105530577;83412.22712335165;68160.5131196145;28725.669328773136;8762.251743838282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Apr-2020;5.80685861289522E7;73520.7380937985;85772.31325091854;214137.9465390059;20911.996529890323;1627.0184543579792;83398.07516216506;68546.16601249264;28780.114569854988;8774.304218990972;73520.7380937985;85772.31325091854;214137.9465390059;20911.996529890323;1627.0184543579792;83398.07516216506;68546.16601249264;28780.114569854988;8774.304218990972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Apr-2020;5.8066919840730965E7;72967.4593933586;85143.29832385582;212715.28557856593;20807.481160749772;1614.4553157940009;83382.48967171134;68931.75015461563;28834.139132690856;8786.268311801206;72967.4593933586;85143.29832385582;212715.28557856593;20807.481160749772;1614.4553157940009;83382.48967171134;68931.75015461563;28834.139132690856;8786.268311801206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Apr-2020;5.806528923533269E7;72395.54960986617;84518.13273995201;211299.69999104395;20703.164692892296;1602.0048501348062;83365.47624128337;69317.25893048143;28887.746802123;8798.144611975673;72395.54960986617;84518.13273995201;211299.69999104395;20703.164692892296;1602.0048501348062;83365.47624128337;69317.25893048143;28887.746802123;8798.144611975673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Apr-2020;5.806370592289393E7;71794.06795611116;83896.03108487903;209891.34566131202;20599.050449176622;1589.6650238746668;83346.86444056613;69702.68534348797;28940.941300023158;8809.93360344341;71794.06795611116;83896.03108487903;209891.34566131202;20599.050449176622;1589.6650238746668;83346.86444056613;69702.68534348797;28940.941300023158;8809.93360344341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Apr-2020;5.806218027934756E7;71153.74220864425;83275.80662135722;208490.3419809267;20495.140109994976;1577.433396901847;83326.48696244569;70088.0216162096;28993.726273702767;8821.635632082847;71153.74220864425;83275.80662135722;208490.3419809267;20495.140109994976;1577.433396901847;83326.48696244569;70088.0216162096;28993.726273702767;8821.635632082847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Apr-2020;5.806070978501611E7;70478.21330082521;82656.29533507516;207096.5958289491;20391.433381646773;1565.307032567508;83304.35201116628;70473.25960338677;29046.10528086059;8833.250879219797;70478.21330082521;82656.29533507516;207096.5958289491;20391.433381646773;1565.307032567508;83304.35201116628;70473.25960338677;29046.10528086059;8833.250879219797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Apr-2020;5.805929206997391E7;69770.86601394115;82036.47599789964;205709.98379666606;20287.92820805215;1553.2825698194065;83280.46611595301;70858.39119382262;29098.081774233706;8844.779373213105;69770.86601394115;82036.47599789964;205709.98379666606;20287.92820805215;1553.2825698194065;83280.46611595301;70858.39119382262;29098.081774233706;8844.779373213105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Apr-2020;5.805792490258971E7;69034.84790572093;81415.45814036121;204330.35676296227;20184.621012339383;1541.3563023244235;83254.83431013259;71243.40830305203;29149.659088769436;8856.221008602783;69034.84790572093;81415.45814036121;204330.35676296227;20184.621012339383;1541.3563023244235;83254.83431013259;71243.40830305203;29149.659088769436;8856.221008602783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Apr-2020;5.805660617911694E7;68273.08664227117;80792.47095824612;202957.54404495299;20081.506916936698;1529.5242494852528;83227.46029704591;71628.30286680839;29200.8404312996;8867.575563639684;68273.08664227117;80792.47095824612;202957.54404495299;20081.506916936698;1529.5242494852528;83227.46029704591;71628.30286680839;29200.8404312996;8867.575563639684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Apr-2020;5.8055326216611825E7;67495.92585084477;80166.9300738832;201591.0138169702;19978.57997568991;1517.7822295319072;83198.69214819718;72013.06763410215;29251.62887261655;8878.842721711933;67495.92585084477;80166.9300738832;201591.0138169702;19978.57997568991;1517.7822295319072;83198.69214819718;72013.06763410215;29251.62887261655;8878.842721711933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Apr-2020;5.805407620033139E7;66712.46685462614;79538.63810799994;200230.2419788651;19875.833686073445;1506.12601358951;83168.86792823531;72397.696940239;29302.02734333524;8890.022111484664;66712.46685462614;79538.63810799994;200230.2419788651;19875.833686073445;1506.12601358951;83168.86792823531;72397.696940239;29302.02734333524;8890.022111484664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Apr-2020;5.805285543398545E7;65923.583442457;78907.51075120279;198875.0559901054;19773.261427727575;1494.5514545432682;83137.97523023718;72782.18587342084;29352.038634470788;8901.11334190481;65923.583442457;78907.51075120279;198875.0559901054;19773.261427727575;1494.5514545432682;83137.97523023718;72782.18587342084;29352.038634470788;8901.11334190481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Apr-2020;5.805166324068695E7;65130.10421163388;78273.49181767531;197525.28452762065;19670.856543854807;1483.0545078460161;83106.00141796385;73166.52946395165;29401.66540051061;8912.11601208463;65130.10421163388;78273.49181767531;197525.28452762065;19670.856543854807;1483.0545078460161;83106.00141796385;73166.52946395165;29401.66540051061;8912.11601208463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Apr-2020;5.805049896222746E7;64332.81463040226;77636.55100745107;196180.75825609165;19568.612385310582;1471.6312410330588;83072.93366554483;73550.72268326896;29450.910162991928;8923.02971508239;64332.81463040226;77636.55100745107;196180.75825609165;19568.612385310582;1471.6312410330588;83072.93366554483;73550.72268326896;29450.910162991928;8923.02971508239;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Apr-2020;5.80493619583844E7;63532.459007567086;76996.6818021152;194841.31051905916;19466.522350670944;1460.2778418896055;83038.75899567327;73934.76044315526;29499.775314373972;8933.85404137906;63532.459007567086;76996.6818021152;194841.31051905916;19466.522350670944;1460.2778418896055;83038.75899567327;73934.76044315526;29499.775314373972;8933.85404137906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Apr-2020;5.804824430649788E7;62736.96875227792;76353.9722528857;193509.13184968603;19364.579952601423;1448.9906343412056;83001.10007820092;74318.6321291817;29548.263122311153;8944.588587162909;62736.96875227792;76353.9722528857;193509.13184968603;19364.579952601423;1448.9906343412056;83001.10007820092;74318.6321291817;29548.263122311153;8944.588587162909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Apr-2020;5.804713842604461E7;61953.628101437826;75708.80748811393;192186.3124674612;19262.779165692125;1437.766177040847;82957.64742654872;74702.31629135109;29596.375735834186;8955.232981744779;61953.628101437826;75708.80748811393;192186.3124674612;19262.779165692125;1437.766177040847;82957.64742654872;74702.31629135109;29596.375735834186;8955.232981744779;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Apr-2020;5.804604420381795E7;61182.1859138477;75061.62632085063;190872.55152361927;19161.114732422015;1426.6013473967805;82908.49015555937;75085.78634633354;29644.115194574813;8965.786912111407;61182.1859138477;75061.62632085063;190872.55152361927;19161.114732422015;1426.6013473967805;82908.49015555937;75085.78634633354;29644.115194574813;8965.786912111407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Apr-2020;5.804496152756465E7;60422.39760538592;74412.84579196991;189567.56593590308;19059.58214847057;1415.4933293161168;82853.7178467758;75469.01612393177;29691.483439186693;8976.250125159304;60422.39760538592;74412.84579196991;189567.56593590308;19059.58214847057;1415.4933293161168;82853.7178467758;75469.01612393177;29691.483439186693;8976.250125159304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Apr-2020;5.804389028597527E7;59674.024962804426;73762.86207656692;188271.08951938408;18958.177619488964;1404.439592986457;82793.42044083262;75851.97986899028;29738.48232122507;8986.622424710102;59674.024962804426;73762.86207656692;188271.08951938408;18958.177619488964;1404.439592986457;82793.42044083262;75851.97986899028;29738.48232122507;8986.622424710102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
