Date;CC;CD;CHos;CCuEI;CCtotalEI;CC1;CD1;CHos1;CCuEI1;CCtotalEI1;CC2;CD2;CHos2;CCuEI2;CCtotalEI2;
16-Apr-2020;179562.68664855015;24646.651109889495;117895.67956872047;1947155.4156158818;2126718.102264432;179562.68664855015;24646.651109889495;117895.67956872047;1947155.4156158818;2126718.102264432;0.0;0.0;0.0;0.0;0.0;
16-Apr-2020;180038.61359190772;24731.219818042824;118192.60956694713;1949028.2110526292;2129066.8246445367;180038.61359190772;24731.219818042824;118192.60956694713;1949028.2110526292;2129066.8246445367;0.0;0.0;0.0;0.0;0.0;
17-Apr-2020;180508.99160192197;24815.24256095024;118487.11944673349;1950877.5227019629;2131386.5143038845;180508.99160192197;24815.24256095024;118487.11944673349;1950877.5227019629;2131386.5143038845;0.0;0.0;0.0;0.0;0.0;
17-Apr-2020;180974.7834632415;24898.719033800455;118779.21407738987;1952702.9880469413;2133677.771510183;180974.7834632415;24898.719033800455;118779.21407738987;1952702.9880469413;2133677.771510183;0.0;0.0;0.0;0.0;0.0;
17-Apr-2020;181436.93699975839;24981.648979564856;119068.89862823256;1954504.246461315;2135941.183461074;181436.93699975839;24981.648979564856;119068.89862823256;1954504.246461315;2135941.183461074;0.0;0.0;0.0;0.0;0.0;
17-Apr-2020;181895.4575460168;25064.03218973313;119356.17857801681;1956281.5384737097;2138176.9960197266;181895.4575460168;25064.03218973313;119356.17857801681;1956281.5384737097;2138176.9960197266;0.0;0.0;0.0;0.0;0.0;
17-Apr-2020;182350.35093314154;25145.86850503778;119641.05970920465;1958035.1037453236;2140385.454678465;182350.35093314154;25145.86850503778;119641.05970920465;1958035.1037453236;2140385.454678465;0.0;0.0;0.0;0.0;0.0;
17-Apr-2020;182801.62347506636;25227.157816091625;119923.5480988062;1959765.1810436025;2142566.804518669;182801.62347506636;25227.157816091625;119923.5480988062;1959765.1810436025;2142566.804518669;0.0;0.0;0.0;0.0;0.0;
18-Apr-2020;183249.2819551314;25307.90006393643;120203.65010947197;1961472.0082163652;2144721.2901714966;183249.2819551314;25307.90006393643;120203.65010947197;1961472.0082163652;2144721.2901714966;0.0;0.0;0.0;0.0;0.0;
18-Apr-2020;183692.13137945184;25388.09524052439;120481.3723895967;1963157.8588701207;2146849.990249573;183692.13137945184;25388.09524052439;120481.3723895967;1963157.8588701207;2146849.990249573;0.0;0.0;0.0;0.0;0.0;
18-Apr-2020;184128.99788028246;25467.743389314524;120756.72190742617;1964824.9712864372;2148953.9691667194;184128.99788028246;25467.743389314524;120756.72190742617;1964824.9712864372;2148953.9691667194;0.0;0.0;0.0;0.0;0.0;
18-Apr-2020;184559.9309160564;25546.84460612733;121029.70598185556;1966473.5184253112;2151033.4493413675;184559.9309160564;25546.84460612733;121029.70598185556;1966473.5184253112;2151033.4493413675;0.0;0.0;0.0;0.0;0.0;
18-Apr-2020;184984.98031046914;25625.399040061122;121300.33227598973;1968103.6721256287;2153088.652436098;184984.98031046914;25625.399040061122;121300.33227598973;1968103.6721256287;2153088.652436098;0.0;0.0;0.0;0.0;0.0;
