Date;Caused by E;Caused by I;Caused by Iu;Caused by H;Caused by E1;Caused by I1;Caused by Iu1;Caused by H1;
12-Jan-2021;1508074.6886082352;3086101.1934254346;1611073.3543815438;388664.4248911673;1508074.6886082352;3086101.1934254346;1611073.3543815438;388664.4248911673;
12-Jan-2021;1509014.7690693913;3088558.5449396856;1612782.2131141997;388826.2028439191;1509014.7690693913;3088558.5449396856;1612782.2131141997;388826.2028439191;
12-Jan-2021;1509951.5389753436;3091008.5827820026;1614485.4073583556;388987.7651142901;1509951.5389753436;3091008.5827820026;1614485.4073583556;388987.7651142901;
13-Jan-2021;1510885.0174323905;3093451.2896600803;1616182.9649359477;389149.10903140565;1510885.0174323905;3093451.2896600803;1616182.9649359477;389149.10903140565;
13-Jan-2021;1511815.2231248082;3095886.650324203;1617874.9129804126;389310.23194782337;1511815.2231248082;3095886.650324203;1617874.9129804126;389310.23194782337;
13-Jan-2021;1512742.174331765;3098314.6514676674;1619561.2779703788;389471.1312407525;1512742.174331765;3098314.6514676674;1619561.2779703788;389471.1312407525;
13-Jan-2021;1513665.8889435094;3100735.281631778;1621242.085761713;389631.804313176;1513665.8889435094;3100735.281631778;1621242.085761713;389631.804313176;
13-Jan-2021;1514586.3844768608;3103148.531115212;1622917.3616179996;389792.2485948811;1514586.3844768608;3103148.531115212;1622917.3616179996;389792.2485948811;
13-Jan-2021;1515503.6780900334;3105554.3918875544;1624587.1302395242;389952.46154340304;1515503.6780900334;3105554.3918875544;1624587.1302395242;389952.46154340304;
14-Jan-2021;1516417.786596825;3107952.857506816;1626251.4157908356;390112.4406448874;1516417.786596825;3107952.857506816;1626251.4157908356;390112.4406448874;
14-Jan-2021;1517328.726480194;3110343.923040751;1627910.2419269506;390272.1834148745;1517328.726480194;3110343.923040751;1627910.2419269506;390272.1834148745;
14-Jan-2021;1518236.513905253;3112727.584991812;1629563.6318182661;390431.6873990111;1518236.513905253;3112727.584991812;1629563.6318182661;390431.6873990111;
14-Jan-2021;1519141.1647317077;3115103.8412255626;1631211.608174241;390590.95017369307;1519141.1647317077;3115103.8412255626;1631211.608174241;390590.95017369307;
14-Jan-2021;1520042.6945257585;3117472.6909024077;1632854.1932659042;390749.9693466428;1520042.6945257585;3117472.6909024077;1632854.1932659042;390749.9693466428;
14-Jan-2021;1520941.1185714938;3119834.1344124763;1634491.408947248;390908.74255742546;1520941.1185714938;3119834.1344124763;1634491.408947248;390908.74255742546;
15-Jan-2021;1521836.4518817943;3122188.1733135264;1636123.2766755545;391067.2674779072;1521836.4518817943;3122188.1733135264;1636123.2766755545;391067.2674779072;
15-Jan-2021;1522728.7092087702;3124534.810271725;1637749.8175307112;391225.54181265866;1522728.7092087702;3124534.810271725;1637749.8175307112;391225.54181265866;
15-Jan-2021;1523617.9050537518;3126874.049005182;1639371.0522335602;391383.56329930754;1523617.9050537518;3126874.049005182;1639371.0522335602;391383.56329930754;
15-Jan-2021;1524504.0536768525;3129205.8942301036;1640987.0011633297;391541.32970884215;1524504.0536768525;3129205.8942301036;1640987.0011633297;391541.32970884215;
15-Jan-2021;1525387.1691061223;3131530.351609454;1642597.6843741892;391698.83884586976;1525387.1691061223;3131530.351609454;1642597.6843741892;391698.83884586976;
15-Jan-2021;1526267.2651463111;3133847.4277040083;1644203.1216109728;391856.0885488321;1526267.2651463111;3133847.4277040083;1644203.1216109728;391856.0885488321;
16-Jan-2021;1527144.3553872572;3136157.129925686;1645803.332324109;392013.07669018034;1527144.3553872572;3136157.129925686;1645803.332324109;392013.07669018034;
16-Jan-2021;1528018.453211917;3138459.466493065;1647398.3356837954;392169.8011765124;1528018.453211917;3138459.466493065;1647398.3356837954;392169.8011765124;
16-Jan-2021;1528889.5718040538;3140754.446388976;1648988.150593455;392326.25994867465;1528889.5718040538;3140754.446388976;1648988.150593455;392326.25994867465;
16-Jan-2021;1529757.7241555976;3143042.0793200796;1650572.795702508;392482.4509818304;1529757.7241555976;3143042.0793200796;1650572.795702508;392482.4509818304;
16-Jan-2021;1530622.9230736918;3145322.375678338;1652152.2894184939;392638.3722854968;1530622.9230736918;3145322.375678338;1652152.2894184939;392638.3722854968;
16-Jan-2021;1531485.18118744;3147595.3465042985;1653726.6499185723;392794.0219035526;1531485.18118744;3147595.3465042985;1653726.6499185723;392794.0219035526;
17-Jan-2021;1532344.5109543654;3149861.0034520975;1655295.8951604357;392949.39791421866;1532344.5109543654;3149861.0034520975;1655295.8951604357;392949.39791421866;
17-Jan-2021;1533200.9246665966;3152119.358756114;1656860.0428926607;393104.49843001255;1533200.9246665966;3152119.358756114;1656860.0428926607;393104.49843001255;
17-Jan-2021;1534054.43445679;3154370.4251991943;1658419.1106645255;393259.32159767917;1534054.43445679;3154370.4251991943;1658419.1106645255;393259.32159767917;
17-Jan-2021;1534905.0523038015;3156614.216082377;1659973.1158353211;393413.8655980992;1534905.0523038015;3156614.216082377;1659973.1158353211;393413.8655980992;
17-Jan-2021;1535752.7900381163;3158850.7451960463;1661522.0755831779;393568.1286461763;1535752.7900381163;3158850.7451960463;1661522.0755831779;393568.1286461763;
