Date;S;V1;V2;E;I;Iu;HR;HD;Q;R;D;Du;E1;I1;Iu1;HR1;HD1;Q1;R1;D1;Du1;
03-May-2020;5.8021908219313614E7;0.0;0.0;44147.62682624209;58452.63724464402;158607.96319965445;16561.27080498428;1152.128409535726;78858.44130375395;86633.19094416546;30759.572261636113;9191.125920492439;44147.62682624209;58452.63724464402;158607.96319965445;16561.27080498428;1152.128409535726;78858.44130375395;86633.19094416546;30759.572261636113;9191.125920492439;
04-May-2020;5.802113960943506E7;0.0;0.0;43586.94373388534;57843.667655153935;157428.054805885;16463.081101109878;1142.1027428443094;78591.96867500094;87160.88362766849;30797.809447509113;9191.80786792696;43586.94373388534;57843.667655153935;157428.054805885;16463.081101109878;1142.1027428443094;78591.96867500094;87160.88362766849;30797.809447509113;9191.80786792696;
04-May-2020;5.801981756391474E7;0.0;0.0;43589.807102928025;57244.77365891598;156254.00874751195;16365.05156476076;1132.1168043772714;78323.8450613105;87686.78461989677;30835.71310662947;9191.80786792696;43589.807102928025;57244.77365891598;156254.00874751195;16365.05156476076;1132.1168043772714;78323.8450613105;87686.78461989677;30835.71310662947;9191.80786792696;
04-May-2020;5.801838941317658E7;0.0;0.0;43695.4298167703;56668.80428357691;155084.8808784687;16267.209838843066;1122.177997827974;78054.81872543693;88210.88536213925;30873.284686666226;9191.80786792696;43695.4298167703;56668.80428357691;155084.8808784687;16267.209838843066;1122.177997827974;78054.81872543693;88210.88536213925;30873.284686666226;9191.80786792696;
04-May-2020;5.801696769730068E7;0.0;0.0;43791.561706086046;56114.72223496258;153921.23175404684;16169.590021884418;1112.2954804645187;77784.94123842577;88733.17997631583;30910.525911304434;9191.80786792696;43791.561706086046;56114.72223496258;153921.23175404684;16169.590021884418;1112.2954804645187;77784.94123842577;88733.17997631583;30910.525911304434;9191.80786792696;
04-May-2020;5.801555233746277E7;0.0;0.0;43878.563698789265;55581.5325373322;152763.58161134063;16072.224135832714;1102.477610416572;77514.26204106113;89253.66292288608;30947.43879615245;9191.80786792696;43878.563698789265;55581.5325373322;152763.58161134063;16072.224135832714;1102.477610416572;77514.26204106113;89253.66292288608;30947.43879615245;9191.80786792696;
04-May-2020;5.8014143255350724E7;0.0;0.0;43956.78544464988;55068.283421724096;151612.41307392676;15975.142256419067;1092.7320074661634;77242.82855790066;89772.32898695227;30984.025623117162;9191.80786792696;43956.78544464988;55068.283421724096;151612.41307392676;15975.142256419067;1092.7320074661634;77242.82855790066;89772.32898695227;30984.025623117162;9191.80786792696;
05-May-2020;5.8012740373217426E7;0.0;0.0;44026.56560033938;54574.06457717501;150468.17304641326;15878.372604227648;1083.065597448319;76970.68629407427;90289.17326506914;31020.288916532405;9191.80786792696;44026.56560033938;54574.06457717501;150468.17304641326;15878.372604227648;1083.065597448319;76970.68629407427;90289.17326506914;31020.288916532405;9191.80786792696;
05-May-2020;5.801134464771519E7;0.0;0.0;44087.20869042193;54097.99518856597;149330.81157151223;15781.941627687314;1073.4846531117819;76698.34362604852;90804.19271011726;31056.231420708405;9191.80786792696;44087.20869042193;54097.99518856597;149330.81157151223;15781.941627687314;1073.4846531117819;76698.34362604852;90804.19271011726;31056.231420708405;9191.80786792696;
05-May-2020;5.800995703055054E7;0.0;0.0;44138.05517027613;53639.192844298734;148200.2675180393;15685.874041803518;1063.9948208733276;76426.2923985165;91317.38762720342;31091.856078608158;9191.80786792696;44138.05517027613;53639.192844298734;148200.2675180393;15685.874041803518;1063.9948208733276;76426.2923985165;91317.38762720342;31091.856078608158;9191.80786792696;
05-May-2020;5.8008577437512375E7;0.0;0.0;44179.480400208566;53196.80514423182;147076.92031204264;15590.192867224629;1054.6011469502769;76154.55141738779;91828.7600328722;31127.166011405217;9191.80786792696;44179.480400208566;53196.80514423182;147076.92031204264;15590.192867224629;1054.6011469502769;76154.55141738779;91828.7600328722;31127.166011405217;9191.80786792696;
05-May-2020;5.800720578510656E7;0.0;0.0;44211.84783029169;52770.01864100262;145961.11745883722;15494.919510082464;1045.308114796973;75883.13881644337;92338.31206747102;31162.164499101003;9191.80786792696;44211.84783029169;52770.01864100262;145961.11745883722;15494.919510082464;1045.308114796973;75883.13881644337;92338.31206747102;31162.164499101003;9191.80786792696;
05-May-2020;5.800584199058553E7;0.0;0.0;44235.50932672717;52358.057212944026;144853.17627317863;15400.073842428108;1036.1196817485268;75612.07207876645;92846.04599071668;31196.85496237676;9191.80786792696;44235.50932672717;52358.057212944026;144853.17627317863;15400.073842428108;1036.1196817485268;75612.07207876645;92846.04599071668;31196.85496237676;9191.80786792696;
06-May-2020;5.800448597197503E7;0.0;0.0;44250.8054912513;51960.18049996551;143753.38552972852;15305.674279152914;1027.0393137020365;75341.36805755163;93351.9641774035;31231.240945634272;9191.80786792696;44250.8054912513;51960.18049996551;143753.38552972852;15305.674279152914;1027.0393137020365;75341.36805755163;93351.9641774035;31231.240945634272;9191.80786792696;
06-May-2020;5.800313868081508E7;0.0;0.0;44257.04361646218;51575.6721273696;142661.50564332015;15211.737847292632;1018.0700166641702;75071.54628528317;93856.07080001433;31265.326101140374;9191.80786792696;44257.04361646218;51575.6721273696;142661.50564332015;15211.737847292632;1018.0700166641702;75071.54628528317;93856.07080001433;31265.326101140374;9191.80786792696;
06-May-2020;5.800180105805501E7;0.0;0.0;44253.572406838764;51203.8088946277;141577.2926629615;15118.280211587908;1009.2143546030965;74803.11141757938;94358.37346358309;31299.11417399483;9191.80786792696;44253.572406838764;51203.8088946277;141577.2926629615;15118.280211587908;1009.2143546030965;74803.11141757938;94358.37346358309;31299.11417399483;9191.80786792696;
06-May-2020;5.800047300722238E7;0.0;0.0;44240.77669418893;50843.892670310226;140500.98828564968;15025.315701037782;1000.4744671195782;74536.05770107773;94858.8814452071;31332.608987690208;9191.80786792696;44240.77669418893;50843.892670310226;140500.98828564968;15025.315701037782;1000.4744671195782;74536.05770107773;94858.8814452071;31332.608987690208;9191.80786792696;
06-May-2020;5.799915443292337E7;0.0;0.0;44219.02876111864;50495.2594908842;139432.80871320286;14932.8573767154;991.8520988004565;74270.379579006;95357.6039840779;31365.814430455543;9191.80786792696;44219.02876111864;50495.2594908842;139432.80871320286;14932.8573767154;991.8520988004565;74270.379579006;95357.6039840779;31365.814430455543;9191.80786792696;
06-May-2020;5.799784524086654E7;0.0;0.0;44188.68869228514;50157.27807182687;138372.94617211563;14840.917100551475;983.3486281130333;74006.07165701789;95854.55028268456;31398.734442570767;9191.80786792696;44188.68869228514;50157.27807182687;138372.94617211563;14840.917100551475;983.3486281130333;74006.07165701789;95854.55028268456;31398.734442570767;9191.80786792696;
07-May-2020;5.799654533788314E7;0.0;0.0;44150.104718463954;49829.34837791176;137321.57035861354;14749.505600958684;974.9650946560165;73743.12867183138;96349.72950779727;31431.37300461692;9191.80786792696;44150.104718463954;49829.34837791176;137321.57035861354;14749.505600958684;974.9650946560165;73743.12867183138;96349.72950779727;31431.37300461692;9191.80786792696;
07-May-2020;5.7995253942066304E7;0.0;0.0;44104.29651406855;49510.90710995789;136280.53582219977;14658.632538254751;966.702225691489;73479.83278169444;96843.14505122555;31463.73412662271;9191.80786792696;44104.29651406855;49510.90710995789;136280.53582219977;14658.632538254751;966.702225691489;73479.83278169444;96843.14505122555;31463.73412662271;9191.80786792696;
07-May-2020;5.799397027509736E7;0.0;0.0;44052.2429131519;49201.44607159463;135251.60742973376;14568.306594292073;958.5604691687529;73214.51028488846;97334.78893807199;31495.821838203712;9191.80786792696;44052.2429131519;49201.44607159463;135251.60742973376;14568.306594292073;958.5604691687529;73214.51028488846;97334.78893807199;31495.821838203712;9191.80786792696;
07-May-2020;5.799269425095055E7;0.0;0.0;43994.215063807904;48900.48880737884;134234.79415674487;14478.535556734329;950.5400243775022;72947.22060353111;97824.64778320529;31527.640179762817;9191.80786792696;43994.215063807904;48900.48880737884;134234.79415674487;14478.535556734329;950.5400243775022;72947.22060353111;97824.64778320529;31527.640179762817;9191.80786792696;
07-May-2020;5.799142578480627E7;0.0;0.0;43930.47483271109;48607.582423317515;133230.09216694036;14389.32637124114;942.6408624189261;72678.02111512632;98312.70859294638;31559.193194542757;9191.80786792696;43930.47483271109;48607.582423317515;133230.09216694036;14389.32637124114;942.6408624189261;72678.02111512632;98312.70859294638;31559.193194542757;9191.80786792696;
07-May-2020;5.799016479304476E7;0.0;0.0;43861.27508837504;48322.296542076205;132237.4856488881;14300.685188509442;934.8627446770439;72406.96726827038;98798.95875175112;31590.48492132769;9191.80786792696;43861.27508837504;48322.296542076205;132237.4856488881;14300.685188509442;934.8627446770439;72406.96726827038;98798.95875175112;31590.48492132769;9191.80786792696;
08-May-2020;5.798891119323902E7;0.0;0.0;43786.859976745654;48044.22230076647;131256.94761212444;14212.617409113132;927.205240196215;72134.1126916502;99283.38600964629;31621.519387742246;9191.80786792696;43786.859976745654;48044.22230076647;131256.94761212444;14212.617409113132;927.205240196215;72134.1126916502;99283.38600964629;31621.519387742246;9191.80786792696;
08-May-2020;5.798766502554935E7;0.0;0.0;43707.34500495733;47772.97018180369;130288.51442762479;14125.127725734708;919.6677418717027;71859.43521301131;99765.97822208439;31652.300604110045;9191.80786792696;43707.34500495733;47772.97018180369;130288.51442762479;14125.127725734708;919.6677418717027;71859.43521301131;99765.97822208439;31652.300604110045;9191.80786792696;
08-May-2020;5.798642632951956E7;0.0;0.0;43622.844052121814;47508.16564469975;129332.20975260295;14038.220158620805;912.2494802559161;71582.9127989429;100246.72309636333;31682.832557812173;9191.80786792696;43622.844052121814;47508.16564469975;129332.20975260295;14038.220158620805;912.2494802559161;71582.9127989429;100246.72309636333;31682.832557812173;9191.80786792696;
08-May-2020;5.798519502360084E7;0.0;0.0;43533.58626486811;47249.45216660232;128387.97288927871;13951.898089600896;904.949536612485;71304.596789623;100725.60843800221;31713.119208093314;9191.80786792696;43533.58626486811;47249.45216660232;128387.97288927871;13951.898089600896;904.949536612485;71304.596789623;100725.60843800221;31713.119208093314;9191.80786792696;
08-May-2020;5.798397102745336E7;0.0;0.0;43439.79275929981;46996.491621285066;127455.73471760523;13866.164299467822;897.7668566505295;71024.53700592519;101202.62239155984;31743.164481314365;9191.80786792696;43439.79275929981;46996.491621285066;127455.73471760523;13866.164299467822;897.7668566505295;71024.53700592519;101202.62239155984;31743.164481314365;9191.80786792696;
08-May-2020;5.798275426193536E7;0.0;0.0;43341.67687150046;46748.96344046762;126535.41832324807;13781.021004033895;890.7002635443553;70742.78183580138;101677.75343074046;31772.972266650948;9191.80786792696;43341.67687150046;46748.96344046762;126535.41832324807;13781.021004033895;890.7002635443553;70742.78183580138;101677.75343074046;31772.972266650948;9191.80786792696;
09-May-2020;5.79815446490916E7;0.0;0.0;43239.44440107609;46506.56380999195;125626.93959370986;13696.469888439975;883.7484701345364;70459.37831539982;102150.99034906075;31802.54641221226;9191.80786792696;43239.44440107609;46506.56380999195;125626.93959370986;13696.469888439975;883.7484701345364;70459.37831539982;102150.99034906075;31802.54641221226;9191.80786792696;
09-May-2020;5.7980342660065584E7;0.0;0.0;43132.75141933558;46268.9994499681;124729.40604779811;13612.512137544743;876.9100896832014;70175.17705791644;102622.32494849568;31831.890721542557;9191.80786792696;43132.75141933558;46268.9994499681;124729.40604779811;13612.512137544743;876.9100896832014;70175.17705791644;102622.32494849568;31831.890721542557;9191.80786792696;
09-May-2020;5.7979148679454796E7;0.0;0.0;43021.35622168567;46035.971276494274;123841.94907132462;13529.131111905092;870.1836395671837;69891.02675982952;103091.75472623104;31861.008950363397;9191.80786792696;43021.35622168567;46035.971276494274;123841.94907132462;13529.131111905092;870.1836395671837;69891.02675982952;103091.75472623104;31861.008950363397;9191.80786792696;
09-May-2020;5.797796143518838E7;0.0;0.0;42906.65392336253;45807.20968791294;122964.50969837682;13446.080023630586;863.5675479025726;69607.19038927363;103559.2809051799;31889.904803487894;9191.80786792696;42906.65392336253;45807.20968791294;122964.50969837682;13446.080023630586;863.5675479025726;69607.19038927363;103559.2809051799;31889.904803487894;9191.80786792696;
09-May-2020;5.79767804083271E7;0.0;0.0;42789.251352189;45582.48841323441;122097.02280685329;13363.270439726257;857.0601773590155;69323.77036180168;104024.90593283325;31918.581932242254;9191.80786792696;42789.251352189;45582.48841323441;122097.02280685329;13363.270439726257;857.0601773590155;69323.77036180168;104024.90593283325;31918.581932242254;9191.80786792696;
09-May-2020;5.7975605525954284E7;0.0;0.0;42669.300928165154;45361.59681495943;121239.41806016555;13280.706515140353;850.6598405522428;69040.7756021508;104488.6326298374;31947.043932540775;9191.80786792696;42669.300928165154;45361.59681495943;121239.41806016555;13280.706515140353;850.6598405522428;69040.7756021508;104488.6326298374;31947.043932540775;9191.80786792696;
10-May-2020;5.797443671596147E7;0.0;0.0;42546.949725737555;45144.33562322606;120391.62036986348;13198.391980293954;844.3648076559303;68758.21476883326;104950.46387576865;31975.294343344245;9191.80786792696;42546.949725737555;45144.33562322606;120391.62036986348;13198.391980293954;844.3648076559303;68758.21476883326;104950.46387576865;31975.294343344245;9191.80786792696;
10-May-2020;5.797327590587694E7;0.0;0.0;42420.360874185666;44930.49650544896;119552.792700314;13116.70439700518;838.1733106354335;68476.48329931505;105410.40390452488;32003.33664531577;9191.80786792696;42420.360874185666;44930.49650544896;119552.792700314;13116.70439700518;838.1733106354335;68476.48329931505;105410.40390452488;32003.33664531577;9191.80786792696;
10-May-2020;5.797212497282808E7;0.0;0.0;42287.821989318836;44719.80510147975;118722.12033584376;13036.010085394737;832.0835240094317;68195.97411434031;105868.45959217471;32031.17425922652;9191.80786792696;42287.821989318836;44719.80510147975;118722.12033584376;13036.010085394737;832.0835240094317;68195.97411434031;105868.45959217471;32031.17425922652;9191.80786792696;
10-May-2020;5.797098377247512E7;0.0;0.0;42149.6528362991;44511.9857096223;117899.55241976821;12956.295485394176;826.0935484132998;67916.69167426733;106324.63914660353;32058.810543766896;9191.80786792696;42149.6528362991;44511.9857096223;117899.55241976821;12956.295485394176;826.0935484132998;67916.69167426733;106324.63914660353;32058.810543766896;9191.80786792696;
10-May-2020;5.796985216295926E7;0.0;0.0;42006.1612092467;44306.780999303235;117085.03078095001;12877.546643484398;820.2014196420885;67638.64037730556;106778.95080538608;32086.248793234485;9191.80786792696;42006.1612092467;44306.780999303235;117085.03078095001;12877.546643484398;820.2014196420885;67638.64037730556;106778.95080538608;32086.248793234485;9191.80786792696;
10-May-2020;5.796872915056579E7;0.0;0.0;41858.488954465305;44103.95965524664;116278.49069672608;12799.565512901772;814.4051203765798;67362.00787090488;107231.40344973524;32113.49223556813;9191.80786792696;41858.488954465305;44103.95965524664;116278.49069672608;12799.565512901772;814.4051203765798;67362.00787090488;107231.40344973524;32113.49223556813;9191.80786792696;
11-May-2020;5.796761379812148E7;0.0;0.0;41707.67961146105;43903.33901535234;115479.86223525181;12722.163353937929;808.7026008842138;67086.9705348978;107682.00718089589;32140.544030922476;9191.80786792696;41707.67961146105;43903.33901535234;115479.86223525181;12722.163353937929;808.7026008842138;67086.9705348978;107682.00718089589;32140.544030922476;9191.80786792696;
11-May-2020;5.79665057066425E7;0.0;0.0;41554.22145978113;43704.75914829235;114689.35305456318;12645.336873275242;803.0917976437072;66813.23600984014;108130.77171140895;32167.40727089794;9191.80786792696;41554.22145978113;43704.75914829235;114689.35305456318;12645.336873275242;803.0917976437072;66813.23600984014;108130.77171140895;32167.40727089794;9191.80786792696;
11-May-2020;5.796540448200047E7;0.0;0.0;41398.580116649115;43508.0828778953;113907.15728143122;12569.082575690985;797.5706439742229;66540.51789474799;108577.70481410847;32194.084978258237;9191.80786792696;41398.580116649115;43508.0828778953;113907.15728143122;12569.082575690985;797.5706439742229;66540.51789474799;108577.70481410847;32194.084978258237;9191.80786792696;
11-May-2020;5.796431006418814E7;0.0;0.0;41240.87985188115;43313.18460381143;113133.17995720815;12493.396795452669;792.1370787026245;66268.81537273646;109022.81329922212;32220.58010696952;9191.80786792696;41240.87985188115;43313.18460381143;113133.17995720815;12493.396795452669;792.1370787026245;66268.81537273646;109022.81329922212;32220.58010696952;9191.80786792696;
11-May-2020;5.796322239412898E7;0.0;0.0;41081.24030928859;43119.94647733763;112367.3241522253;12418.275712517468;786.7890501719485;65998.1275378599;109466.10397120356;32246.895542450762;9191.80786792696;41081.24030928859;43119.94647733763;112367.3241522253;12418.275712517468;786.7890501719485;65998.1275378599;109466.10397120356;32246.895542450762;9191.80786792696;
11-May-2020;5.796214141366239E7;0.0;0.0;40919.776659356685;42928.25801171589;111609.49123312856;12343.715366546463;781.5245195340833;65728.45339653196;109907.58362814017;32273.03410194586;9191.80786792696;40919.776659356685;42928.25801171589;111609.49123312856;12343.715366546463;781.5245195340833;65728.45339653196;109907.58362814017;32273.03410194586;9191.80786792696;
12-May-2020;5.7961067065528736E7;0.0;0.0;40756.599747486915;42738.015709691266;110859.58111359237;12269.71167013977;776.3414637527167;65459.79186902535;110347.25906117065;32298.998535000643;9191.80786792696;40756.599747486915;42738.015709691266;110859.58111359237;12269.71167013977;776.3414637527167;65459.79186902535;110347.25906117065;32298.998535000643;9191.80786792696;
12-May-2020;5.7959999087241605E7;0.0;0.0;40592.020283894395;42549.124757037855;110117.89866995433;12196.260422174095;771.2378785860714;65191.73402592668;110785.13568729424;32324.79152403962;9191.80786792696;40592.020283894395;42549.124757037855;110117.89866995433;12196.260422174095;771.2378785860714;65191.73402592668;110785.13568729424;32324.79152403962;9191.80786792696;
12-May-2020;5.795893721798254E7;0.0;0.0;40426.336008911916;42361.504562767426;109384.73323831495;12123.357328529682;766.2117836964144;64923.879289990655;111221.21621046077;32350.415685077664;9191.80786792696;40426.336008911916;42361.504562767426;109384.73323831495;12123.357328529682;766.2117836964144;64923.879289990655;111221.21621046077;32350.415685077664;9191.80786792696;
12-May-2020;5.795788140428859E7;0.0;0.0;40259.63255843993;42175.08183090258;108659.96052647555;12050.99802137469;761.2612272327486;64656.23887516838;111655.50202967483;32375.87356859315;9191.80786792696;40259.63255843993;42175.08183090258;108659.96052647555;12050.99802137469;761.2612272327486;64656.23887516838;111655.50202967483;32375.87356859315;9191.80786792696;
12-May-2020;5.795683159352209E7;0.0;0.0;40091.99219943473;41989.788169873886;107943.45642704378;11979.17806901302;756.3842875459301;64388.82377390422;112087.99461836541;32401.16766050613;9191.80786792696;40091.99219943473;41989.788169873886;107943.45642704378;11979.17806901302;756.3842875459301;64388.82377390422;112087.99461836541;32401.16766050613;9191.80786792696;
12-May-2020;5.795578739898706E7;0.0;0.0;39923.82611401378;41805.562510139374;107235.09717575643;11907.819537524783;751.5790748063524;64121.718081236366;112518.6957686458;32426.300383212;9191.80786792696;39923.82611401378;41805.562510139374;107235.09717575643;11907.819537524783;751.5790748063524;64121.718081236366;112518.6957686458;32426.300383212;9191.80786792696;
13-May-2020;5.7954747845849924E7;0.0;0.0;39756.10885026942;41622.3702106835;106534.75981797397;11836.716982174814;746.8437374557863;63855.132077027825;112947.60825922231;32451.274096749705;9191.80786792696;39756.10885026942;41622.3702106835;106534.75981797397;11836.716982174814;746.8437374557863;63855.132077027825;112947.60825922231;32451.274096749705;9191.80786792696;
13-May-2020;5.7953712554741524E7;0.0;0.0;39589.201036515195;41440.195850408534;105842.41491967849;11765.810616537592;742.176473716167;63589.03716149118;113374.73547769932;32476.091100269237;9191.80786792696;39589.201036515195;41440.195850408534;105842.41491967849;11765.810616537592;742.176473716167;63589.03716149118;113374.73547769932;32476.091100269237;9191.80786792696;
13-May-2020;5.795268120673436E7;0.0;0.0;39423.39135550846;41259.035827696505;105158.03170781683;11695.05530064685;737.5755363759592;63323.39149356835;113800.08057559974;32500.75363377077;9191.80786792696;39423.39135550846;41259.035827696505;105158.03170781683;11695.05530064685;737.5755363759592;63323.39149356835;113800.08057559974;32500.75363377077;9191.80786792696;
13-May-2020;5.7951653744967446E7;0.0;0.0;39258.70303724193;41078.889967189236;104481.4881091827;11624.450708923627;733.0392349379614;63058.20144885987;114223.64658558457;32525.263879959337;9191.80786792696;39258.70303724193;41078.889967189236;104481.4881091827;11624.450708923627;733.0392349379614;63058.20144885987;114223.64658558457;32525.263879959337;9191.80786792696;
13-May-2020;5.795063011276669E7;0.0;0.0;39095.15843428382;40899.75877834143;103812.66435304683;11553.996537958588;728.5659344086463;62793.47328087935;114645.4365826411;32549.623966115112;9191.80786792696;39095.15843428382;40899.75877834143;103812.66435304683;11553.996537958588;728.5659344086463;62793.47328087935;114645.4365826411;32549.623966115112;9191.80786792696;
13-May-2020;5.794961025362134E7;0.0;0.0;38932.77907119036;40721.64340756302;103151.44294905172;11483.692506760011;724.154053793701;62529.2131229876;115065.453683271;32573.835965918486;9191.80786792696;38932.77907119036;40721.64340756302;103151.44294905172;11483.692506760011;724.154053793701;62529.2131229876;115065.453683271;32573.835965918486;9191.80786792696;
14-May-2020;5.794859411116014E7;0.0;0.0;38771.585692697125;40544.5455933847;102497.70866416172;11413.538356895135;719.8020646207846;62265.42699026164;115483.70104469129;32597.901901225396;9191.80786792696;38771.585692697125;40544.5455933847;102497.70866416172;11413.538356895135;719.8020646207846;62265.42699026164;115483.70104469129;32597.901901225396;9191.80786792696;
14-May-2020;5.7947584116413966E7;0.0;0.0;38609.13599189017;40368.44286635363;101850.5370852273;11343.94791151808;715.5084864372493;62002.5220512436;115900.18320889765;32621.82374374303;9191.80786792696;38609.13599189017;40368.44286635363;101850.5370852273;11343.94791151808;715.5084864372493;62002.5220512436;115900.18320889765;32621.82374374303;9191.80786792696;
14-May-2020;5.7946582646421485E7;0.0;0.0;38443.138623696366;40193.218130657035;101209.0330392355;11275.323113516995;711.2718536929128;61740.904080718414;116314.90744245313;32645.60341607853;9191.80786792696;38443.138623696366;40193.218130657035;101209.0330392355;11275.323113516995;711.2718536929128;61740.904080718414;116314.90744245313;32645.60341607853;9191.80786792696;
14-May-2020;5.7945589566979766E7;0.0;0.0;38273.83166053476;40018.74046462891;100573.12466681575;11207.645963239993;707.0906865749329;61480.57666423647;116727.88238388578;32669.24279174966;9191.80786792696;38273.83166053476;40018.74046462891;100573.12466681575;11207.645963239993;707.0906865749329;61480.57666423647;116727.88238388578;32669.24279174966;9191.80786792696;
14-May-2020;5.794460474785239E7;0.0;0.0;38101.44216207344;39844.89016790327;99942.73756527355;11140.898553424044;702.9634940329194;61221.54305596328;117139.11669464686;32692.743694759793;9191.80786792696;38101.44216207344;39844.89016790327;99942.73756527355;11140.898553424044;702.9634940329194;61221.54305596328;117139.11669464686;32692.743694759793;9191.80786792696;
14-May-2020;5.794362806262187E7;0.0;0.0;37926.1866493191;39671.55807247205;99317.79517642214;11075.063079767158;698.8887793350401;60963.80618312569;117548.61905690447;32716.107899315924;9191.80786792696;37926.1866493191;39671.55807247205;99317.79517642214;11075.063079767158;698.8887793350401;60963.80618312569;117548.61905690447;32716.107899315924;9191.80786792696;
15-May-2020;5.794265938854796E7;0.0;0.0;37748.27155868872;39498.64489015655;98698.21914577633;11010.1218509928;694.8650451220407;60707.368650631775;117956.39817136759;32739.337129723543;9191.80786792696;37748.27155868872;39498.64489015655;98698.21914577633;11010.1218509928;694.8650451220407;60707.368650631775;117956.39817136759;32739.337129723543;9191.80786792696;
15-May-2020;5.794169876126341E7;0.0;0.0;37567.7419282675;39326.05753753942;98083.52419724941;10946.031375053544;690.8907976164021;60452.66571860175;118362.46420624325;32762.43306043585;9191.80786792696;37567.7419282675;39326.05753753942;98083.52419724941;10946.031375053544;690.8907976164021;60452.66571860175;118362.46420624325;32762.43306043585;9191.80786792696;
15-May-2020;5.794074486666355E7;0.0;0.0;37385.97156081573;39153.726756700315;97473.23856090361;10882.440547096528;686.964551217159;60200.430397208554;118766.83124517884;32785.39731624974;9191.80786792696;37385.97156081573;39153.726756700315;97473.23856090361;10882.440547096528;686.964551217159;60200.430397208554;118766.83124517884;32785.39731624974;9191.80786792696;
15-May-2020;5.7939797503061846E7;0.0;0.0;37203.193844620524;38981.61296440857;96867.30285910041;10819.30933433419;683.0848450257392;59950.67206997431;119169.51585994301;32808.23147285379;9191.80786792696;37203.193844620524;38981.61296440857;96867.30285910041;10819.30933433419;683.0848450257392;59950.67206997431;119169.51585994301;32808.23147285379;9191.80786792696;
15-May-2020;5.793885662464832E7;0.0;0.0;37019.483968782515;38809.680158280935;96265.65763351595;10756.632722395847;679.2502480372717;59703.36521498002;119570.53456821687;32830.93705773817;9191.80786792696;37019.483968782515;38809.680158280935;96265.65763351595;10756.632722395847;679.2502480372717;59703.36521498002;119570.53456821687;32830.93705773817;9191.80786792696;
15-May-2020;5.79379221862395E7;0.0;0.0;36834.914261058155;38637.895714007784;95668.24345683726;10694.405699641975;675.459359799924;59458.484421637164;119969.90371698198;32853.51555120212;9191.80786792696;36834.914261058155;38637.895714007784;95668.24345683726;10694.405699641975;675.459359799924;59458.484421637164;119969.90371698198;32853.51555120212;9191.80786792696;
16-May-2020;5.7936994143264316E7;0.0;0.0;36649.55428717095;38466.23019082435;95075.001036771;10632.623262438785;671.7108109781216;59216.00438686337;120367.63948325378;32875.968387381756;9191.80786792696;36649.55428717095;38466.23019082435;95075.001036771;10632.623262438785;671.7108109781216;59216.00438686337;120367.63948325378;32875.968387381756;9191.80786792696;
16-May-2020;5.793607197645825E7;0.0;0.0;36463.94147368764;38294.66187152615;94487.11801647408;10571.280422011592;668.0032643872476;58974.648331590535;120763.75368013895;32898.29695530451;9191.80786792696;36463.94147368764;38294.66187152615;94487.11801647408;10571.280422011592;668.0032643872476;58974.648331590535;120763.75368013895;32898.29695530451;9191.80786792696;
16-May-2020;5.7935155167879224E7;0.0;0.0;36278.59117236813;38123.190160008824;93905.73738692753;10510.372229631974;664.3354214240112;58733.16566270098;121158.24965029428;32920.50260006803;9191.80786792696;36278.59117236813;38123.190160008824;93905.73738692753;10510.372229631974;664.3354214240112;58733.16566270098;121158.24965029428;32920.50260006803;9191.80786792696;
16-May-2020;5.793424367584789E7;0.0;0.0;36093.53660028036;37951.82021463389;93330.73489205384;10449.893799737341;660.7060277513167;58491.57031922351;121551.12659174895;32942.58662422095;9191.80786792696;36093.53660028036;37951.82021463389;93330.73489205384;10449.893799737341;660.7060277513167;58491.57031922351;121551.12659174895;32942.58662422095;9191.80786792696;
16-May-2020;5.79333374592834E7;0.0;0.0;35908.80939353214;37780.55799079488;92761.9887305883;10389.840312484239;657.1138728097218;58249.87608774801;121942.38379545412;32964.550289230305;9191.80786792696;35908.80939353214;37780.55799079488;92761.9887305883;10389.840312484239;657.1138728097218;58249.87608774801;121942.38379545412;32964.550289230305;9191.80786792696;
16-May-2020;5.793243647768982E7;0.0;0.0;35724.43966782892;37609.4101685821;92199.37953453763;10330.207014215668;653.5577887450324;58008.09660423394;122332.02064426724;32986.39481692288;9191.80786792696;35724.43966782892;37609.4101685821;92199.37953453763;10330.207014215668;653.5577887450324;58008.09660423394;122332.02064426724;32986.39481692288;9191.80786792696;
17-May-2020;5.793154069114288E7;0.0;0.0;35540.45607691665;37438.38408459177;91642.79034599687;10270.989217809363;650.0366493375411;57766.24535567463;122720.03661194789;33008.12139089093;9191.80786792696;35540.45607691665;37438.38408459177;91642.79034599687;10270.989217809363;650.0366493375411;57766.24535567463;122720.03661194789;33008.12139089093;9191.80786792696;
17-May-2020;5.793065046293299E7;0.0;0.0;35356.48725091751;37267.48366359055;91091.36544911555;10212.182301263552;646.5493684424508;57525.07971395006;123106.43375577762;33029.73115785393;9191.80786792696;35356.48725091751;37267.48366359055;91091.36544911555;10212.182301263552;646.5493684424508;57525.07971395006;123106.43375577762;33029.73115785393;9191.80786792696;
