Date;New E from E;New E From I;New E From Iu;New E From HR;New E From HD;New E (total);New Cases;New Hos;New Deaths;New E from E1;New E From I1;New E From Iu1;New E From HR1;New E From HD1;New E (total)1;New Cases1;New Hos1;New Deaths1;
17-May-2020;348.64072346396335;967.4248133868388;2240.6823859271444;1562.3486717994424;99.03105440828938;5218.127648985679;630.0520463646253;465.8718132859583;127.25605895835393;348.64072346396335;967.4248133868388;2240.6823859271444;1562.3486717994424;99.03105440828938;5218.127648985679;630.0520463646253;465.8718132859583;127.25605895835393;
17-May-2020;346.78198190622015;962.9224001381028;2226.4691332757748;1549.0653893047563;98.23007657418421;5183.468981199038;630.771498207704;463.710575775711;126.58364114019525;346.78198190622015;962.9224001381028;2226.4691332757748;1549.0653893047563;98.23007657418421;5183.468981199038;630.771498207704;463.710575775711;126.58364114019525;
18-May-2020;344.9218553414452;958.422144068393;2212.3676840758326;1535.9003322685483;97.43702064799194;5149.049036402212;631.4582680032019;461.55026655702;125.91699864513842;344.9218553414452;958.422144068393;2212.3676840758326;1535.9003322685483;97.43702064799194;5149.049036402212;631.4582680032019;461.55026655702;125.91699864513842;
18-May-2020;359.31799507027915;998.3512441736777;2302.1073297589546;1594.1485707373674;101.17671221698664;5355.101851957266;626.1683487631833;459.39470309055787;125.25595639062956;359.31799507027915;998.3512441736777;2302.1073297589546;1594.1485707373674;101.17671221698664;5355.101851957266;626.1683487631833;459.39470309055787;125.25595639062956;
18-May-2020;359.1842434605155;997.529630121861;2297.810763728032;1587.109229825345;100.77522883641947;5342.409095972173;620.9203242208011;457.2538144248654;124.60040885417777;359.1842434605155;997.529630121861;2297.810763728032;1587.109229825345;100.77522883641947;5342.409095972173;620.9203242208011;457.2538144248654;124.60040885417777;
18-May-2020;357.780980789132;993.2113964128349;2285.492068008906;1574.539211814254;100.02302865225857;5311.046685677385;615.7154686388524;455.12870829674455;123.95029331885999;357.780980789132;993.2113964128349;2285.492068008906;1574.539211814254;100.02302865225857;5311.046685677385;615.7154686388524;455.12870829674455;123.95029331885999;
18-May-2020;356.25711330404084;988.6203744683776;2272.589837015284;1561.5933118138344;99.24720358639105;5278.3078401879275;610.5524928946825;453.0186072109471;123.30554779250872;356.25711330404084;988.6203744683776;2272.589837015284;1561.5933118138344;99.24720358639105;5278.3078401879275;610.5524928946825;453.0186072109471;123.30554779250872;
18-May-2020;354.71289761889346;984.0339222943974;2259.7461866187828;1548.7154039078748;98.47590305680411;5245.684313496752;605.4299790329578;450.922625915286;122.66610583597442;354.71289761889346;984.0339222943974;2259.7461866187828;1548.7154039078748;98.47590305680411;5245.684313496752;605.4299790329578;450.922625915286;122.66610583597442;
19-May-2020;353.1577184578079;979.474382577059;2247.015329255522;1535.9429098889443;97.71147046332446;5213.301810642657;600.3465847924466;448.83992225941324;122.03189666896208;353.1577184578079;979.474382577059;2247.015329255522;1535.9429098889443;97.71147046332446;5213.301810642657;600.3465847924466;448.83992225941324;122.03189666896208;
19-May-2020;351.58247242524027;974.9418623090019;2233.0592362984485;1513.1040406969396;96.30645318111313;5168.994064910744;601.1668334361416;446.7695793142031;121.40284544417325;351.58247242524027;974.9418623090019;2233.0592362984485;1513.1040406969396;96.30645318111313;5168.994064910744;601.1668334361416;446.7695793142031;121.40284544417325;
19-May-2020;349.9779523667929;970.4335911107622;2219.208586909033;1490.5509444852112;94.9190581287081;5125.090133000507;601.9687074094468;444.71023831668964;120.77887117646797;349.9779523667929;970.4335911107622;2219.208586909033;1490.5509444852112;94.9190581287081;5125.090133000507;601.9687074094468;444.71023831668964;120.77887117646797;
19-May-2020;348.34573288290164;965.946556880639;2205.4623430673455;1468.2800045264999;93.54901201220059;5081.583649369587;602.750584967253;442.6605135106596;120.1598849501283;348.34573288290164;965.946556880639;2205.4623430673455;1468.2800045264999;93.54901201220059;5081.583649369587;602.750584967253;442.6605135106596;120.1598849501283;
19-May-2020;346.6873254955849;961.4779530874;2191.8193684057273;1446.287606016405;92.19603904515705;5038.468292050275;603.5109377217802;440.61911981325653;119.5457907151292;346.6873254955849;961.4779530874;2191.8193684057273;1446.287606016405;92.19603904515705;5038.468292050275;603.5109377217802;440.61911981325653;119.5457907151292;
19-May-2020;345.0041852622975;957.0251801950903;2178.278465950157;1424.5701593652225;90.85986321351125;4995.737853986278;604.2483273281108;438.58486747383364;118.93648625865973;345.0041852622975;957.0251801950903;2178.278465950157;1424.5701593652225;90.85986321351125;4995.737853986278;604.2483273281108;438.58486747383364;118.93648625865973;
20-May-2020;343.29771306681437;952.5858356535603;2164.838387887272;1403.124104359672;89.540209240917;4953.386250208237;604.961402248875;436.55665697572334;118.33186410550377;343.29771306681437;952.5858356535603;2164.838387887272;1403.124104359672;89.540209240917;4953.386250208237;604.961402248875;436.55665697572334;118.33186410550377;
20-May-2020;341.56194222075527;948.1575214143163;2151.79669946994;1373.7773965157332;87.71524613440715;4903.008805755152;604.3325265924874;434.53338551536143;117.73181217903289;341.56194222075527;948.1575214143163;2151.79669946994;1373.7773965157332;87.71524613440715;4903.008805755152;604.3325265924874;434.53338551536143;117.73181217903289;
20-May-2020;339.7913554760347;943.7372737978116;2138.855445802277;1344.8758689266551;85.91723426811548;4853.177178270894;603.688390447581;432.5136912261316;117.13621278231011;339.7913554760347;943.7372737978116;2138.855445802277;1344.8758689266551;85.91723426811548;4853.177178270894;603.688390447581;432.5136912261316;117.13621278231011;
20-May-2020;337.98792960902455;939.3221775842189;2126.013092577746;1316.4125112589331;84.14568485527705;4803.881395885201;603.0271783835984;430.4962397419573;116.54494175327123;337.98792960902455;939.3221775842189;2126.013092577746;1316.4125112589331;84.14568485527705;4803.881395885201;603.0271783835984;430.4962397419573;116.54494175327123;
20-May-2020;336.1535652503099;934.9095649919377;2113.2680540778515;1288.3804174696047;82.40011626443346;4755.111718054137;602.3472075336144;428.47980999935726;115.95786938648286;336.1535652503099;934.9095649919377;2113.2680540778515;1288.3804174696047;82.40011626443346;4755.111718054137;602.3472075336144;428.47980999935726;115.95786938648286;
