Date;S;E;I;Iu;HR;HD;Q;R;D;Du;E1;I1;Iu1;HR1;HD1;Q1;R1;D1;Du1;
17-Mar-2020;5.9261874836858355E7;323104.46515052096;263570.3477150534;239940.71825274033;15072.347814342795;2767.7663743801113;13876.103892686646;2715.450687180105;4050.641954423364;1967.5073482325126;323104.46515052096;263570.3477150534;239940.71825274033;15072.347814342795;2767.7663743801113;13876.103892686646;2715.450687180105;4050.641954423364;1967.5073482325126;
17-Mar-2020;5.9253623035560235E7;321588.2769776045;264536.34189251345;243475.06944610155;15324.581523499646;2803.0308329330755;14185.430846352076;2780.3268483190486;4143.48857454525;2004.4748165050423;321588.2769776045;264536.34189251345;243475.06944610155;15324.581523499646;2803.0308329330755;14185.430846352076;2780.3268483190486;4143.48857454525;2004.4748165050423;
17-Mar-2020;5.924538256014311E7;320106.1986054029;265425.9830743601;246973.4388857895;15575.387465573038;2837.5816679200757;14495.951386844097;2846.6360503193173;4237.498782892802;2041.5721792527236;320106.1986054029;265425.9830743601;246973.4388857895;15575.387465573038;2837.5816679200757;14495.951386844097;2846.6360503193173;4237.498782892802;2041.5721792527236;
17-Mar-2020;5.923714960578056E7;318660.95887811057;266242.83288232965;250434.25201994157;15824.661579329177;2871.406697272229;14807.580901977617;2914.3836165301227;4332.648588979341;2078.7889963696916;318660.95887811057;266242.83288232965;250434.25201994157;15824.661579329177;2871.406697272229;14807.580901977617;2914.3836165301227;4332.648588979341;2078.7889963696916;
17-Mar-2020;5.9228920672272354E7;317254.90518510423;266990.4117049404;253856.0688433428;16072.306741745992;2904.495828307271;15120.237434236447;2983.574485204035;4428.9136310723325;2116.1153234908006;317254.90518510423;266990.4117049404;253856.0688433428;16072.306741745992;2904.495828307271;15120.237434236447;2983.574485204035;4428.9136310723325;2116.1153234908006;
18-Mar-2020;5.922069254293166E7;315890.03563997394;267672.18916817737;257237.5800948826;16318.232612858597;2936.840967218455;15433.84166147167;3054.21322172715;4526.269244331094;2153.5417055519188;315890.03563997394;267672.18916817737;257237.5800948826;16318.232612858597;2936.840967218455;15433.84166147167;3054.21322172715;4526.269244331094;2153.5417055519188;
18-Mar-2020;5.921246349088057E7;314566.81513597036;268291.56371947087;260573.03474209693;16562.355463055108;2968.435925808635;15752.90644834382;3126.314641502929;4624.690525881546;2191.059168254054;314566.81513597036;268291.56371947087;260573.03474209693;16562.355463055108;2968.435925808635;15752.90644834382;3126.314641502929;4624.690525881546;2191.059168254054;
18-Mar-2020;5.920423213953027E7;313285.3616381095;268851.81905691786;263856.88876956457;16804.59794090992;2999.2763131546553;16081.945530058281;3199.9144287559047;4724.152396530934;2228.659205048401;313285.3616381095;268851.81905691786;263856.88876956457;16804.59794090992;2999.2763131546553;16081.945530058281;3199.9144287559047;4724.152396530934;2228.659205048401;
18-Mar-2020;5.919599616540575E7;312046.7165456585;269356.1543683948;267088.32817033;17044.888832858713;3029.3594276527465;16420.880316379764;3275.0585214327393;4824.629658877724;2266.3337631881727;312046.7165456585;269356.1543683948;267088.32817033;17044.888832858713;3029.3594276527465;16420.880316379764;3275.0585214327393;4824.629658877724;2266.3337631881727;
18-Mar-2020;5.918775345490243E7;310851.68349107174;269807.69137679035;270266.6538082909;17283.162865731363;3058.6841644230144;16769.629164826787;3351.792487034086;4926.097052078987;2304.0752323903357;310851.68349107174;269807.69137679035;270266.6538082909;17283.162865731363;3058.6841644230144;16769.629164826787;3351.792487034086;4926.097052078987;2304.0752323903357;
18-Mar-2020;5.917950208875822E7;309700.8507295875;270209.4701329263;273391.2765440161;17519.360508941176;3087.2509249567624;17128.10777893091;3430.161509422207;5028.52930356865;2341.8764336960157;309700.8507295875;270209.4701329263;273391.2765440161;17519.360508941176;3087.2509249567624;17128.10777893091;3430.161509422207;5028.52930356865;2341.8764336960157;
19-Mar-2020;5.917124032748162E7;308594.6119188963;270564.4455893438;276461.71234810905;17753.427772807085;3115.0615279087515;17496.229586805293;3510.2103774245566;5131.901177783076;2379.7306077965745;308594.6119188963;270564.4455893438;276461.71234810905;17753.427772807085;3115.0615279087515;17496.229586805293;3510.2103774245566;5131.901177783076;2379.7306077965745;
19-Mar-2020;5.916296710976122E7;307532.67845735315;270875.47978020075;279480.3821276696;17985.316002118103;3142.1191207140023;17871.088364218667;3591.9769607486974;5236.187521926789;2417.6314025724428;307532.67845735315;270875.47978020075;279480.3821276696;17985.316002118103;3142.1191207140023;17871.088364218667;3591.9769607486974;5236.187521926789;2417.6314025724428;
19-Mar-2020;5.915468150574374E7;306514.6460512931;271145.3253932339;282449.74087066797;18214.981648331388;3168.4280870962184;18249.78572810311;3675.485709285993;5341.363308723626;2455.572858934583;306514.6460512931;271145.3253932339;282449.74087066797;18214.981648331388;3168.4280870962184;18249.78572810311;3675.485709285993;5341.363308723626;2455.572858934583;
19-Mar-2020;5.914638220556271E7;305540.4941965091;271376.6411910802;285369.49760351214;18442.386043747003;3193.9939574231917;18632.246262921064;3760.754197728736;5447.403676132282;2493.549396595485;305540.4941965091;271376.6411910802;285369.49760351214;18442.386043747003;3193.9939574231917;18632.246262921064;3760.754197728736;5447.403676132282;2493.549396595485;
19-Mar-2020;5.913806803158249E7;304610.0727806215;271571.9961816134;288239.4458817413;18667.49519843905;3218.8233279407627;19018.395789033973;3847.799654916407;5554.283964221681;2531.555801211574;304610.0727806215;271571.9961816134;288239.4458817413;18667.49519843905;3218.8233279407627;19018.395789033973;3847.799654916407;5554.283964221681;2531.555801211574;
19-Mar-2020;5.912973792783094E7;303723.1163586576;271733.8689145055;291059.45944816846;18890.2796001085;3242.9237828140226;19408.161425329126;3936.63896969507;5661.979749400928;2569.587211768302;303723.1163586576;271733.8689145055;291059.45944816846;18890.2796001085;3242.9237828140226;19408.161425329126;3936.63896969507;5661.979749400928;2569.587211768302;
20-Mar-2020;5.912139095015405E7;302879.2572915151;271864.6472090844;293829.48796059104;19110.714015477664;3266.3038184940624;19801.471644421803;4027.2886970491895;5770.4668760893965;2607.639107896953;302879.2572915151;271864.6472090844;293829.48796059104;19110.714015477664;3266.3038184940624;19801.471644421803;4027.2886970491895;5770.4668760893965;2607.639107896953;
20-Mar-2020;5.91130273219768E7;302076.98356197926;271966.61769067316;296550.8357842605;19328.777289485504;3288.9727692219403;20196.967308491177;4119.762084372704;5879.721485884663;2645.7072964399363;302076.98356197926;271966.61769067316;296550.8357842605;19328.777289485504;3288.9727692219403;20196.967308491177;4119.762084372704;5879.721485884663;2645.7072964399363;
20-Mar-2020;5.9104647375922695E7;301314.7313027471;272041.9356101383;299224.8436035914;19544.452105377484;3310.9407227567212;20593.29754870899;4214.066113727677;5989.720044084307;2683.787895170993;301314.7313027471;272041.9356101383;299224.8436035914;19544.452105377484;3310.9407227567212;20593.29754870899;4214.066113727677;5989.720044084307;2683.787895170993;
20-Mar-2020;5.90962504743796E7;300591.93377318437;272092.659196849;301851.61583966407;19757.724751097838;3332.2184399283774;20990.405858960374;4310.204513430986;6100.439363462392;2721.877316807482;300591.93377318437;272092.659196849;301851.61583966407;19757.724751097838;3332.2184399283774;20990.405858960374;4310.204513430986;6100.439363462392;2721.877316807482;
20-Mar-2020;5.908783605976953E7;299907.9623332199;272120.76136247587;304431.3151371342;19968.584934412876;3352.8172904024573;21388.237790750816;4408.180755280782;6211.856625634573;2759.972256246635;299907.9623332199;272120.76136247587;304431.3151371342;19968.584934412876;3352.8172904024573;21388.237790750816;4408.180755280782;6211.856625634573;2759.972256246635;
20-Mar-2020;5.907940364763205E7;299262.13510249305;272128.1307849238;306964.1587648552;20177.02560602585;3372.749192260106;21786.74090186381;4507.998063951922;6323.949400345616;2798.069678696953;299262.13510249305;272128.1307849238;306964.1587648552;20177.02560602585;3372.749192260106;21786.74090186381;4507.998063951922;6323.949400345616;2798.069678696953;
21-Mar-2020;5.907095282021542E7;298653.72486097197;272116.57320329593;309450.41511818476;20383.04278667405;3392.026554127932;22185.86470429799;4609.659426152323;6436.695662785416;2836.1668079761284;298653.72486097197;272116.57320329593;309450.41511818476;20383.04278667405;3392.026554127932;22185.86470429799;4609.659426152323;6436.695662785416;2836.1668079761284;
21-Mar-2020;5.9062486312100664E7;298078.90559888195;272087.7822428066;311886.4470450553;20586.63538586552;3410.6622161070504;22589.531968457974;4713.176781016049;6550.073808955999;2874.261112857356;298078.90559888195;272087.7822428066;311886.4470450553;20586.63538586552;3410.6622161070504;22589.531968457974;4713.176781016049;6550.073808955999;2874.261112857356;
21-Mar-2020;5.905400704316123E7;297533.81344554375;272043.25099590304;314268.75748337375;20787.804902805947;3428.6693572770887;23001.641278671384;4818.5801500619855;6664.062668512402;2912.3502851840653;297533.81344554375;272043.25099590304;314268.75748337375;20787.804902805947;3428.6693572770887;23001.641278671384;4818.5801500619855;6664.062668512402;2912.3502851840653;
21-Mar-2020;5.9045514956109986E7;297017.6174031437;271984.36906505097;316597.8867383822;20986.555138028543;3446.061408438131;23422.10766638829;4925.908371602328;6778.641514607655;2950.432218588332;297017.6174031437;271984.36906505097;316597.8867383822;20986.555138028543;3446.061408438131;23422.10766638829;4925.908371602328;6778.641514607655;2950.432218588332;
21-Mar-2020;5.903701003806553E7;296529.4675495403;271912.4554331841;318874.4067740451;21182.892038643007;3462.8520061392414;23850.846737719396;5035.199892396029;6893.790071517278;2988.5049963032084;296529.4675495403;271912.4554331841;318874.4067740451;21182.892038643007;3462.8520061392414;23850.846737719396;5035.199892396029;6893.790071517278;2988.5049963032084;
21-Mar-2020;5.902849231619523E7;296068.49989382236;271828.7602888797;321098.9184037528;21376.823560630924;3479.054952670154;24287.77477723409;5146.4927705459195;7009.488520830768;3026.5668814037526;296068.49989382236;271828.7602888797;321098.9184037528;21376.823560630924;3479.054952670154;24287.77477723409;5146.4927705459195;7009.488520830768;3026.5668814037526;
22-Mar-2020;5.901996185370047E7;295633.840749974;271734.4669290935;323272.0485980827;21568.359535757903;3494.684178254802;24732.808841581682;5259.82467885224;7125.717506346184;3064.6163073090106;295633.840749974;271734.4669290935;323272.0485980827;21568.359535757903;3494.684178254802;24732.808841581682;5259.82467885224;7125.717506346184;3064.6163073090106;
22-Mar-2020;5.901144159218063E7;295201.99334638385;271630.4669017706;325395.4434847575;21757.511449477566;3509.7536774769405;25184.86485758013;5375.230592060641;7242.458137275046;3102.651852677171;295201.99334638385;271630.4669017706;325395.4434847575;21757.511449477566;3509.7536774769405;25184.86485758013;5375.230592060641;7242.458137275046;3102.651852677171;
22-Mar-2020;5.9002954939791925E7;294749.92898575705;271516.70329653216;327470.7249112471;21944.291323911264;3524.277183135657;25642.866118825466;5492.740489356627;7359.691984951923;3140.6721545910523;294749.92898575705;271516.70329653216;327470.7249112471;21944.291323911264;3524.277183135657;25642.866118825466;5492.740489356627;7359.691984951923;3140.6721545910523;
22-Mar-2020;5.899450266770787E7;294277.49156253575;271392.8912588055;329498.4871353691;22128.710669035372;3538.2678676169894;26106.740971315063;5612.381695002673;7477.401069131133;3178.675826209926;294277.49156253575;271392.8912588055;329498.4871353691;22128.710669035372;3538.2678676169894;26106.740971315063;5612.381695002673;7477.401069131133;3178.675826209926;
22-Mar-2020;5.8986085525264695E7;293784.5511392995;271258.75101537234;331479.30580705486;22310.78040438531;3551.738336735093;26576.417224576784;5734.18120070363;7595.567839203668;3216.6614411691185;293784.5511392995;271258.75101537234;331479.30580705486;22310.78040438531;3551.738336735093;26576.417224576784;5734.18120070363;7595.567839203668;3216.6614411691185;
22-Mar-2020;5.8977704240404055E7;293271.0027296591;271114.00846931327;333413.7384935787;22490.510874620864;3564.700650876336;27051.822129232554;5858.165663074299;7714.175155663858;3254.6275343330462;293271.0027296591;271114.00846931327;333413.7384935787;22490.510874620864;3564.700650876336;27051.822129232554;5858.165663074299;7714.175155663858;3254.6275343330462;
23-Mar-2020;5.896935952009912E7;292736.7651338275;270958.39573996974;335302.32521131344;22667.91186582829;3577.1663457207687;27532.88235615979;5984.361401006958;7833.20627227381;3292.572602627696;292736.7651338275;270958.39573996974;335302.32521131344;22667.91186582829;3577.1663457207687;27532.88235615979;5984.361401006958;7833.20627227381;3292.572602627696;
23-Mar-2020;5.896104969948224E7;292184.1075730912;270791.6749887551;337149.5276097852;22842.9926320607;3589.146455390404;28015.567263248784;6112.785245320567;7952.644818958996;3330.4951075787067;292184.1075730912;270791.6749887551;337149.5276097852;22842.9926320607;3589.146455390404;28015.567263248784;6112.785245320567;7952.644818958996;3330.4951075787067;
23-Mar-2020;5.89527730346895E7;291615.2860945752;270613.706827251;338959.689677428;23015.762015264278;3600.6515624677536;28495.876796114477;6243.435460466827;8072.474785923299;3368.3934843058273;291615.2860945752;270613.706827251;338959.689677428;23015.762015264278;3600.6515624677536;28495.876796114477;6243.435460466827;8072.474785923299;3368.3934843058273;
23-Mar-2020;5.894453008711211E7;291030.230234669;270424.37714795256;340733.1545517237;23186.228559425814;3611.6918450252992;28973.783307293692;6376.30099915321;8192.680509381516;3406.2661501840917;291030.230234669;270424.37714795256;340733.1545517237;23186.228559425814;3611.6918450252992;28973.783307293692;6376.30099915321;8192.680509381516;3406.2661501840917;
23-Mar-2020;5.893632140287847E7;290428.8866661941;270223.57374291384;342470.25548572594;23354.400526211735;3622.2770934475593;29449.259478213866;6511.370687009842;8313.246658356064;3444.1115067464525;290428.8866661941;270223.57374291384;342470.25548572594;23354.400526211735;3622.2770934475593;29449.259478213866;6511.370687009842;8313.246658356064;3444.1115067464525;
23-Mar-2020;5.89281475131169E7;289811.21842816833;270011.18674057885;344171.31608889345;23520.285901677988;3632.416724153735;29922.27832033332;6648.633224112878;8434.158221982752;3481.927939980297;289811.21842816833;270011.18674057885;344171.31608889345;23520.285901677988;3632.416724153735;29922.27832033332;6648.633224112878;8434.158221982752;3481.927939980297;
24-Mar-2020;5.892000893421001E7;289177.204186734;269787.10900580545;345836.6505759455;23683.892403578644;3642.1197930699946;30392.813176798332;6788.077186514348;8555.400497269815;3519.713820682544;289177.204186734;269787.10900580545;345836.6505759455;23683.892403578644;3642.1197930699946;30392.813176798332;6788.077186514348;8555.400497269815;3519.713820682544;
24-Mar-2020;5.8911902002946265E7;288530.96087853925;269551.2778971018;347465.32951654546;23845.227506316438;3651.3950139431167;30862.07827937066;6929.6938958502915;8676.9590773867;3557.4675077657475;288530.96087853925;269551.2778971018;347465.32951654546;23845.227506316438;3651.3950139431167;30862.07827937066;6929.6938958502915;8676.9590773867;3557.4675077657475;
24-Mar-2020;5.890382302573455E7;287876.4710733798;269303.79485410533;349056.45144093665;24004.298630000776;3660.2508245297627;31331.277731166843;7073.480264765391;8798.819841361248;3595.187362858332;287876.4710733798;269303.79485410533;349056.45144093665;24004.298630000776;3660.2508245297627;31331.277731166843;7073.480264765391;8798.819841361248;3595.187362858332;
24-Mar-2020;5.889577245301258E7;287213.5372666764;269044.79309225973;350610.3638944075;24161.11331592027;3668.695447159696;31800.37021706875;7219.435894182869;8920.968945889406;3632.871764014578;287213.5372666764;269044.79309225973;350610.3638944075;24161.11331592027;3668.695447159696;31800.37021706875;7219.435894182869;8920.968945889406;3632.871764014578;
24-Mar-2020;5.888775072279618E7;286541.98008401727;268774.39584699244;352127.41190169;24315.67922513045;3676.7368957396143;32269.314791463225;7367.560194845309;9043.39281827106;3670.5191072403254;286541.98008401727;268774.39584699244;352127.41190169;24315.67922513045;3676.7368957396143;32269.314791463225;7367.560194845309;9043.39281827106;3670.5191072403254;
24-Mar-2020;5.8879758260919124E7;285861.6375038025;268492.717229518;353607.93772999046;24468.004121617818;3684.382978031297;32738.070866992246;7517.852388997191;9166.078149500576;3708.127805155681;285861.6375038025;268492.717229518;353607.93772999046;24468.004121617818;3684.382978031297;32738.070866992246;7517.852388997191;9166.078149500576;3708.127805155681;
25-Mar-2020;5.887179548126618E7;285172.36410972435;268199.8630318665;355052.2806810004;24618.095857002376;3691.641298251145;33206.59820410597;7670.311512017254;9289.011887438617;3745.696285773978;285172.36410972435;268199.8630318665;355052.2806810004;24618.095857002376;3691.641298251145;33206.59820410597;7670.311512017254;9289.011887438617;3745.696285773978;
25-Mar-2020;5.8863857814316206E7;284478.952263248;267895.9808583304;356461.6185745119;24765.962377065367;3698.5192660343982;33674.011727445286;7824.934460025649;9412.18123017671;3783.222994846292;284478.952263248;267895.9808583304;356461.6185745119;24765.962377065367;3698.5192660343982;33674.011727445286;7824.934460025649;9412.18123017671;3783.222994846292;
25-Mar-2020;5.885594060515464E7;283786.0861050425;267581.4038968482;357837.10703785816;24911.611925321224;3705.024163231769;34139.43468648552;7981.714055933382;9535.57362066448;3820.706411779154;283786.0861050425;267581.4038968482;357837.10703785816;24911.611925321224;3705.024163231769;34139.43468648552;7981.714055933382;9535.57362066448;3820.706411779154;
25-Mar-2020;5.884804412392554E7;283093.4832776084;267256.4947530124;359179.0536668509;25055.053233163377;3711.1632051376337;34602.84020089963;8140.641033524785;9659.176743470636;3858.1450646846442;283093.4832776084;267256.4947530124;359179.0536668509;25055.053233163377;3711.1632051376337;34602.84020089963;8140.641033524785;9659.176743470636;3858.1450646846442;
25-Mar-2020;5.884016863185121E7;282400.8786387546;266921.5959893417;360487.7707013934;25196.295500858323;3716.9435386693967;35064.20218869778;8301.706004139289;9782.978522534087;3895.537531036609;282400.8786387546;266921.5959893417;360487.7707013934;25196.295500858323;3716.9435386693967;35064.20218869778;8301.706004139289;9782.978522534087;3895.537531036609;
25-Mar-2020;5.8832314381448664E7;281708.02353461157;266577.03128448373;361763.5743708371;25335.348360623295;3722.3722353257235;35523.49533785017;8464.899460297212;9906.96711876734;3932.882434945777;281708.02353461157;266577.03128448373;361763.5743708371;25335.348360623295;3722.3722353257235;35523.49533785017;8464.899460297212;9906.96711876734;3932.882434945777;
26-Mar-2020;5.88244816167394E7;281014.68510079494;266223.1065331721;363006.7842843372;25472.221841959614;3727.456284914444;35980.6950794236;8630.21177919783;10031.13092743801;3970.1784445930125;281014.68510079494;266223.1065331721;363006.7842843372;25472.221841959614;3727.456284914444;35980.6950794236;8630.21177919783;10031.13092743801;3970.1784445930125;
26-Mar-2020;5.881667436513747E7;280316.8918947447;265860.0732200615;364218.9937010646;25606.926323550728;3732.2025853549176;36434.50053662685;8797.630273709437;10155.458575275832;4007.424267175739;280316.8918947447;265860.0732200615;364218.9937010646;25606.926323550728;3732.2025853549176;36434.50053662685;8797.630273709437;10155.458575275832;4007.424267175739;
26-Mar-2020;5.8808896679084465E7;279610.8040099527;265488.02060586493;365401.75903343153;25739.472338130105;3736.6178892948446;36883.623966583;8967.136272006033;10279.938916519995;4044.618633743554;279610.8040099527;265488.02060586493;365401.75903343153;25739.472338130105;3736.6178892948446;36883.623966583;8967.136272006033;10279.938916519995;4044.618633743554;
26-Mar-2020;5.880114882785333E7;278896.4038160797;265106.9968821923;366555.3439301804;25869.870391261888;3740.708756000271;37328.0614761017;9138.708116096024;10404.561027274915;4081.760284967718;278896.4038160797;265106.9968821923;366555.3439301804;25869.870391261888;3740.708756000271;37328.0614761017;9138.708116096024;10404.561027274915;4081.760284967718;
26-Mar-2020;5.8793431072773665E7;278173.6820328873;264717.04826139566;367680.0082272503;25998.130942868545;3744.4815522069607;37767.80974307764;9312.324131306594;10529.314199078368;4118.847968127769;278173.6820328873;264717.04826139566;367680.0082272503;25998.130942868545;3744.4815522069607;37767.80974307764;9312.324131306594;10529.314199078368;4118.847968127769;
26-Mar-2020;5.878574366736939E7;277442.6373454013;264318.2192845154;368776.00796629797;26124.26440481112;3747.9424575626017;38202.86600857432;9487.96262890601;10654.187932574527;4155.880436855982;277442.6373454013;264318.2192845154;368776.00796629797;26124.26440481112;3747.9424575626017;38202.86600857432;9487.96262890601;10654.187932574527;4155.880436855982;
27-Mar-2020;5.877808685749297E7;276703.2760339412;263910.55310788547;369843.59542156715;26248.281138978356;3751.097470032367;38633.22806938539;9665.601908690445;10779.171931367777;4192.85645092345;276703.2760339412;263910.55310788547;369843.59542156715;26248.281138978356;3751.097470032367;38633.22806938539;9665.601908690445;10779.171931367777;4192.85645092345;
27-Mar-2020;5.8770466564679675E7;275949.98533338954;263494.0353082905;370879.2756324234;26370.191432558287;3753.952404316421;39062.65467533119;9845.228955309756;10904.256095940256;4229.7747721125825;275949.98533338954;263494.0353082905;370879.2756324234;26370.191432558287;3753.952404316421;39062.65467533119;9845.228955309756;10904.256095940256;4229.7747721125825;
27-Mar-2020;5.876288875644882E7;275177.3311360002;263068.4310027456;371879.65266041766;26490.005250102316;3756.512824415984;39494.86574077667;10026.848043523813;11029.43051641913;4266.634144754355;275177.3311360002;263068.4310027456;371879.65266041766;26490.005250102316;3756.512824415984;39494.86574077667;10026.848043523813;11029.43051641913;4266.634144754355;
27-Mar-2020;5.875535373334548E7;274385.59540445247;262633.4651994321;372845.1130641769;26607.732004161848;3758.7839831716683;39929.80097069629;10210.471908857591;11154.685463212258;4303.433277488507;274385.59540445247;262633.4651994321;372845.1130641769;26607.732004161848;3758.7839831716683;39929.80097069629;10210.471908857591;11154.685463212258;4303.433277488507;
27-Mar-2020;5.874786178457646E7;273575.062853018;262188.8803671938;373776.02882648114;26723.38056733812;3760.7708342065634;40367.399735579405;10396.113007267624;11280.011376835228;4340.170841678171;273575.062853018;262188.8803671938;373776.02882648114;26723.38056733812;3760.7708342065634;40367.399735579405;10396.113007267624;11280.011376835228;4340.170841678171;
27-Mar-2020;5.874041318818163E7;272746.02069669846;261734.43594132402;374672.75814664405;26836.959306397686;3762.4780499485337;40807.60107201817;10583.783513596743;11405.398858237813;4376.845473819767;272746.02069669846;261734.43594132402;374672.75814664405;26836.959306397686;3762.4780499485337;40807.60107201817;10583.783513596743;11405.398858237813;4376.845473819767;
28-Mar-2020;5.8733008211200155E7;271898.75841284817;261269.9078382683;375535.64620261843;26948.476115199453;3763.9100388279835;41250.343684342966;10773.495320033977;11530.838659717421;4413.455777884338;271898.75841284817;261269.9078382683;375535.64620261843;26948.476115199453;3763.9100388279835;41250.343684342966;10773.495320033977;11530.838659717421;4413.455777884338;
28-Mar-2020;5.8725651082898736E7;271029.6342977982;260795.0484638146;376365.6593143566;27057.938430133552;3765.0709568143657;41694.929267613006;10965.25856262878;11656.32167631146;4450.000324825484;271029.6342977982;260795.0484638146;376365.6593143566;27057.938430133552;3765.0709568143657;41694.929267613006;10965.25856262878;11656.32167631146;4450.000324825484;
28-Mar-2020;5.8718345986338995E7;270135.2004809045;260309.47315564254;377163.73013266834;27165.353088583004;3765.964672339998;42140.66609334658;11159.080163777713;11781.838936797365;4486.477641338846;270135.2004809045;260309.47315564254;377163.73013266834;27165.353088583004;3765.964672339998;42140.66609334658;11159.080163777713;11781.838936797365;4486.477641338846;
28-Mar-2020;5.871109310285998E7;269216.033826896;259812.78756531884;377930.13133999583;27270.726201683905;3766.5947361985072;42587.50210735216;11354.965326307649;11907.38159360634;4522.886199589314;269216.033826896;259812.78756531884;377930.13133999583;27270.726201683905;3766.5947361985072;42587.50210735216;11354.965326307649;11907.38159360634;4522.886199589314;
28-Mar-2020;5.870389260292443E7;268272.7046947949;259304.6273676671;378665.11972701305;27374.063196123712;3766.9644018540966;43035.38476866253;11552.919011229309;12032.940912573884;4559.224418634623;268272.7046947949;259304.6273676671;378665.11972701305;27374.063196123712;3766.9644018540966;43035.38476866253;11552.919011229309;12032.940912573884;4559.224418634623;
28-Mar-2020;5.8696744646252945E7;267305.7769999398;258784.65708351874;379368.93736810377;27475.36886970072;3767.0766492312796;43484.26106666743;11752.945935526091;12158.508263425307;4595.4906685462065;267305.7769999398;258784.65708351874;379368.93736810377;27475.36886970072;3767.0766492312796;43484.26106666743;11752.945935526091;12158.508263425307;4595.4906685462065;
29-Mar-2020;5.868964938195416E7;266315.80827811785;258252.5689429402;380041.81273969455;27574.647444366903;3766.934207172709;43934.07753875174;11955.050570023292;12284.07511103204;4631.683274368059;266315.80827811785;258252.5689429402;380041.81273969455;27574.647444366903;3766.934207172709;43934.07753875174;11955.050570023292;12284.07511103204;4631.683274368059;
29-Mar-2020;5.868260656003824E7;265303.7344669982;257708.08565239218;380684.1415415161;27671.90261844268;3766.539575103274;44384.599728051544;12159.236719897994;12409.633007403307;4667.800520189732;265303.7344669982;257708.08565239218;380684.1415415161;27671.90261844268;3766.539575103274;44384.599728051544;12159.236719897994;12409.633007403307;4667.800520189732;
29-Mar-2020;5.867561592292604E7;264270.4671693286;257150.9704056736;381296.3028573263;27767.13763175463;3765.895047973186;44835.59491915171;12365.507110260049;12535.17358445458;4703.8406541137965;264270.4671693286;257150.9704056736;381296.3028573263;27767.13763175463;3765.895047973186;44835.59491915171;12365.507110260049;12535.17358445458;4703.8406541137965;
29-Mar-2020;5.8668677592909016E7;263216.51854664035;256581.01337469104;381878.4834505026;27860.355327036483;3765.002739495246;45287.01168992379;12573.863809314646;12660.688547579053;4739.801892978422;263216.51854664035;256581.01337469104;381878.4834505026;27860.355327036483;3765.002739495246;45287.01168992379;12573.863809314646;12660.688547579053;4739.801892978422;
29-Mar-2020;5.866179168230367E7;262142.39529825994;255998.02679258873;382430.86111259524;27951.55819255079;3763.8645992914617;45738.79830895565;12784.308646783735;12786.169669892164;4775.682425790132;262142.39529825994;255998.02679258873;382430.86111259524;27951.55819255079;3763.8645992914617;45738.79830895565;12784.308646783735;12786.169669892164;4775.682425790132;
29-Mar-2020;5.8654958293565586E7;261048.59871201593;255401.8440684616;382953.60547183093;28040.74840117423;3762.482428585917;46190.90275496103;12996.843212520815;12911.608787023453;4811.480416750405;261048.59871201593;255401.8440684616;382953.60547183093;28040.74840117423;3762.482428585917;46190.90275496103;12996.843212520815;12911.608787023453;4811.480416750405;
30-Mar-2020;5.864817751940199E7;259935.6247149253;254792.3189326031;383446.87876024854;28127.92784762177;3760.857894968095;46643.27273628799;13211.468855215708;13036.99779241602;4847.19400816048;259935.6247149253;254792.3189326031;383446.87876024854;28127.92784762177;3760.857894968095;46643.27273628799;13211.468855215708;13036.99779241602;4847.19400816048;
30-Mar-2020;5.864144936401659E7;258804.0419948017;254169.32539969342;383910.1652456787;28213.09818421112;3758.992546370212;47096.53012387914;13428.188240382784;13162.328633104991;4882.821323263741;258804.0419948017;254169.32539969342;383910.1652456787;28213.09818421112;3758.992546370212;47096.53012387914;13428.188240382784;13162.328633104991;4882.821323263741;
30-Mar-2020;5.8634773829571575E7;257654.40347240688;253532.75912874454;384342.9641693824;28296.26085794055;3756.8878250957664;47551.28794804238;13647.006888535374;13287.593305962757;4918.360469180731;257654.40347240688;253532.75912874454;384342.9641693824;28296.26085794055;3756.8878250957664;47551.28794804238;13647.006888535374;13287.593305962757;4918.360469180731;
30-Mar-2020;5.8628150991119675E7;256487.17418358094;252882.5339392441;384745.45103850286;28377.41714536925;3754.545080865319;48007.48019602992;13867.931584850332;13412.783854395442;4953.8095396954905;256487.17418358094;252882.5339392441;384745.45103850286;28377.41714536925;3754.545080865319;48007.48019602992;13867.931584850332;13412.783854395442;4953.8095396954905;
30-Mar-2020;5.862158091401293E7;255302.8148384573;252218.58027088287;385117.7964027451;28456.56818237208;3751.9655820422126;48465.04051080218;14090.968808475505;13537.8923654439;4989.166617690199;255302.8148384573;252218.58027088287;385117.7964027451;28456.56818237208;3751.9655820422126;48465.04051080218;14090.968808475505;13537.8923654439;4989.166617690199;
30-Mar-2020;5.861506365402218E7;254101.78183284175;251540.84450992776;385460.1664283971;28533.71499211281;3749.150526067919;48923.902209561;14316.124730980622;13662.910967245736;5024.429777424856;254101.78183284175;251540.84450992776;385460.1664283971;28533.71499211281;3749.150526067919;48923.902209561;14316.124730980622;13662.910967245736;5024.429777424856;
