Date;S;V1;V2;V3;V4;E;I;Iu;HR;HD;Q;R;D;Du;E1;I1;Iu1;HR1;HD1;Q1;R1;D1;Du1;E2;I2;Iu2;HR2;HD2;Q2;R2;D2;Du2;
28-Feb-2021;5.1098384126709774E7;1402250.1902315898;57663.762053947394;12.62112599272351;0.0;151538.02945715288;136334.35394403076;77756.13588987813;17932.39660540115;5535.776571170593;397564.0881740726;2702966.248304795;107112.30617276493;9191.80786792696;51305.393600614065;55218.20364600914;44191.5981224664;11151.462829507574;2328.512866127767;265953.94895853265;2591364.0233779885;99548.36783569507;9191.80786792696;100232.6358565388;81116.15029802162;33564.53776741173;6780.933775893575;3207.263705042826;131610.13921553997;111602.22492680661;7563.93833706987;0.0;
28-Feb-2021;5.108877917815227E7;1406850.1637671774;58147.35542849826;12.62112599272351;0.0;151468.3290647734;136380.08364565508;76868.69392366275;17928.035641653234;5556.797019065526;398812.80949293193;2705635.29351253;107178.92818423826;9191.80786792696;50956.67171644591;54931.77892244785;43598.55414569155;11111.10598184492;2326.8571442772545;265801.8670742958;2593146.1950063035;99576.3280750486;9191.80786792696;100511.65734832748;81448.30472320724;33270.1397779712;6816.929659808316;3229.9398747882715;133010.9424186361;112489.09850622667;7602.600109189669;0.0;
28-Feb-2021;5.1079166600073904E7;1411449.8609265992;58630.919791804794;12.62112599272351;0.0;151408.52537743596;136422.38514104654;76043.09633654007;17923.728121982556;5577.849135565939;400008.6532996632;2708312.5316435564;107245.63119010076;9191.80786792696;50613.47368413893;54644.43419399897;43033.48744767235;11070.753480037014;2325.1562873820726;265624.20468514744;2594927.2615016405;99604.19642161863;9191.80786792696;100795.05169329703;81777.95094704759;33009.60888886772;6852.974641945543;3252.692848183866;134384.4486145158;113385.27014191607;7641.434768482127;0.0;
28-Feb-2021;5.10695460865185E7;1416049.2804851811;59114.4552396263;12.62112599272351;0.0;151358.62552733885;136461.66582389845;75278.22278924091;17919.46870737464;5598.930765603127;401151.8588092448;2710997.6090632244;107312.415141123;9191.80786792696;50275.702448717835;54356.36277730773;42495.689970812564;11030.403943146728;2323.4099733407274;265421.3030061195;2596707.0525422203;99631.97280473837;9191.80786792696;101082.92307862102;82105.30304659072;32782.53281842836;6889.064764227912;3275.520792262399;135730.55580312532;114290.55652100402;7680.4423363846245;0.0;
01-Mar-2021;5.105970673539998E7;1421206.0239717213;59674.495659631364;12.680101003754555;0.0;151317.83370484202;136498.32030076496;74569.2528988031;17915.252725562717;5620.000381881602;402246.4362969247;2713690.186378987;107379.27972840579;9191.80786792696;49942.9379892709;54067.74888129595;41982.99350008185;10990.056311570956;2321.606342513958;265194.99161091825;2598485.4050816307;99659.65708176725;9191.80786792696;101374.89571557114;82430.57141946901;32586.259398721246;6925.196413991761;3298.3940393676444;137051.44468600643;115204.78129735652;7719.622646638546;0.0;
01-Mar-2021;5.104881153719782E7;1426920.1316232032;60311.0801630917;12.798046409074605;0.0;151277.39382184818;136532.57728344915;73874.35381388021;17911.076067580852;5640.814417011899;403333.8325878568;2716390.0765470867;107446.30838792301;9191.80786792696;49611.627134105496;53778.70693396541;41478.637637965876;10949.709795972089;2319.6644236646503;264961.85159667337;2600262.217776545;99687.28369347069;9191.80786792696;101665.76668774268;82753.87034948374;32395.716175914342;6961.366271608764;3321.1499933472496;138371.98099118343;116127.85877054192;7759.024694452325;0.0;
01-Mar-2021;5.103791868178787E7;1432633.9658804657;60947.67027119144;12.915983534964681;0.0;151236.03872806302;136564.49215806508;73185.6664300935;17906.93485052029;5661.486315607748;404421.50071404455;2719097.256410902;107513.58398752194;9191.80786792696;49281.27344831886;53489.2809674557;40979.47698244631;10909.363727481496;2317.6085324693213;264724.8797287291;2602037.454898549;99714.88650868577;9191.80786792696;101954.76527974416;83075.21119060938;32206.189447647183;6997.571123038795;3343.8777831384264;139696.6209853155;117059.80151235324;7798.697478836169;0.0;
01-Mar-2021;5.102702837062865E7;1438347.4494806244;61584.22211084926;13.033913338024872;0.0;151193.79388830523;136594.11481597583;72503.06232724524;17902.825317807634;5682.016126050597;405509.3817975617;2721811.7275952087;107581.10483538895;9191.80786792696;48951.89521836907;53199.51237386488;40485.44284594387;10869.017513281005;2315.43984571675;264484.0635101631;2603811.0907209595;99742.46417760354;9191.80786792696;102241.89866993616;83394.60244211095;32017.61948130136;7033.8078045266275;3366.576280333848;141025.3182873986;118000.63687424899;7838.640657785409;0.0;
01-Mar-2021;5.101614060946511E7;1444060.579182882;62220.73544631362;13.151835823753334;0.0;151150.68362041644;136621.49425459906;71826.41601912989;17898.74383472559;5702.403921885287;406597.4182680462;2724533.491334506;107648.86924043618;9191.80786792696;48623.51017266767;52909.44172491017;39996.46805072509;10828.670633734684;2313.1595456734144;264239.3915455534;2605583.099437018;99770.01536445705;9191.80786792696;102527.17344774878;83712.0525296889;31829.947968404795;7070.0732009909025;3389.244376211873;142358.0267224928;118950.39189748782;7878.853875979134;0.0;
01-Mar-2021;5.100525540445035E7;1449773.351703493;62857.2100480093;13.269750998468101;0.0;151106.73113520766;136646.67857308144;71155.60488575017;17894.686885565097;5722.649801075622;407685.55384151044;2727262.5484817135;107716.87551259667;9191.80786792696;48296.135495292474;52619.10878238468;39512.48688929428;10788.322640220456;2310.7688196326985;263990.8535210627;2607353.455167208;99797.53874758388;9191.80786792696;102810.59563991519;84027.56979069677;31643.117996455894;7106.36424534464;3411.8809814429237;143694.70032044777;119909.09331450552;7919.336765012793;0.0;
02-Mar-2021;5.0994208840009846E7;1455968.887564443;63504.60791705011;13.384588538469185;0.0;151061.18640209283;136669.7149694321;70486.86395068534;17890.651070807613;5742.707828810366;408777.4247116921;2729998.911887765;107785.12168896504;9191.80786792696;47969.485757402275;52328.55250871258;39032.03941621606;10747.973153003888;2308.2558733279993;263739.8488403991;2609122.136687527;99825.03294218483;9191.80786792696;103091.70064469056;84341.16246071951;31454.82453446928;7142.677917803725;3434.4519554823664;145037.57587129297;120876.77520023778;7960.088746780206;0.0;
02-Mar-2021;5.098234382620143E7;1462647.2579336644;64162.932626144495;13.496351721800893;0.0;151012.4429965897;136690.57179225807;69813.70059562096;17886.633057736548;5762.395937318364;409879.6742137532;2732742.6288552787;107853.6044494777;9191.80786792696;47642.96861579645;52037.78091762109;38552.63384078538;10707.62183954171;2305.570783707846;263488.90252291557;2610889.135926617;99852.49619609576;9191.80786792696;103369.47438079324;84652.790874637;31261.066754835592;7179.011218194837;3456.8251536105176;146390.77169083763;121853.49292866203;8001.108253381949;0.0;
02-Mar-2021;5.0970478329610035E7;1469325.3102807517;64821.22140579268;13.608111049278495;0.0;150965.90950815828;136709.32514836866;69162.09991973365;17882.62955514553;5781.945442359063;410965.84264566604;2735493.6802726197;107922.32076721388;9191.80786792696;47318.698904788595;51746.84429015826;38084.16737850425;10667.268403772387;2302.7801787901226;263227.9538668726;2612654.4195573935;99879.92685658681;9191.80786792696;103647.21060336968;84962.4808582104;31077.932541229402;7215.361151373142;3479.1652635689406;147737.88877879345;122839.26071522616;8042.3939106270645;0.0;
02-Mar-2021;5.095861242360304E7;1476002.9434987698;65479.47001445853;13.719863396624772;0.0;150921.6211846655;136726.11038829837;68531.6594245862;17878.637495420797;5801.356501451338;412035.98126596294;2738251.95852065;107991.26899306988;9191.80786792696;46996.665343817185;51455.81484817802;37626.399900564356;10626.91266223604;2299.8852465488594;262957.1053131046;2614417.9208778115;99907.32367459478;9191.80786792696;103924.95584084833;85270.29554012035;30905.259524021854;7251.724833184758;3501.4712549024784;149078.87595285833;123834.03764283829;8083.945318475108;0.0;
02-Mar-2021;5.0946746003246844E7;1482680.158458711;66137.67841632031;13.831608724151808;0.0;150879.61357841676;136741.05948049147;67921.98422249088;17874.65404981497;5820.629350521593;413090.1448852332;2741017.3563357205;108060.44748028401;9191.80786792696;46676.857052035375;51164.76211570919;37179.095993997784;10586.554548246744;2296.8871943473623;262676.4605106092;2616179.573876532;99934.6854153144;9191.80786792696;104202.75652638137;85576.29736478228;30742.888228493095;7288.099501568226;3523.742156174231;150413.684374624;124837.78245918859;8125.762064969613;0.0;
02-Mar-2021;5.0934878962197006E7;1489356.9560941264;66795.8465700706;13.943346992470044;0.0;150839.92249799182;136754.30113047737;67332.68691657964;17870.676620438862;5839.7643012232165;414128.3917219392;2743789.7668329976;108129.85458535391;9191.80786792696;46359.26351228728;50873.753018756746;36742.024881345926;10546.194106253657;2293.78724745911;262386.1242211613;2617939.313240701;99962.01085842038;9191.80786792696;104480.65898570455;85880.54811172062;30590.662035233716;7324.482514185203;3545.9770537641066;151742.26750077787;125850.45359229684;8167.843726933532;0.0;
