Date;New E from E;New E From I;New E From Iu;New E From HR;New E From HD;New E (total);New Cases;New Hos;New Deaths;New E from E1;New E From I1;New E From Iu1;New E From HR1;New E From HD1;New E (total)1;New Cases1;New Hos1;New Deaths1;New E from E2;New E From I2;New E From Iu2;New E From HR2;New E From HD2;New E (total)2;New Cases2;New Hos2;New Deaths2;
14-May-2021;1069.2379916728883;2591.9896231184894;1584.009885970091;158.16760946308116;15.018222495065226;5418.423332719614;3037.4777962086896;373.2348547815576;90.36989828311658;744.9758538869022;1947.3552959835206;1313.4588865337207;136.25909368750663;11.996965649561659;4154.0460957412115;2592.7698487656744;318.5906672944025;79.9390866016459;324.262137785986;644.6343271349685;270.5509994363703;21.908515775574525;3.0212568455035673;1264.377236978403;444.70794744301503;54.64418748715508;10.430811681470688;
14-May-2021;1069.23458121392;2590.6931987756634;1582.2218551065043;157.9526078828182;15.004632309018609;5415.106875287925;3033.0313943057895;372.688496164352;90.21536699178523;742.8049487088888;1941.7276188311696;1309.8245410625761;135.89344336732984;11.962908220459811;4142.2134601904245;2585.3268498727157;317.6760971156772;79.71369011884434;326.42963250503107;648.9655799444937;272.39731404392825;22.059164515488376;3.0417240885587984;1272.8934150975;447.7045444330739;55.0123990486748;10.50167687294089;
14-May-2021;1069.2532899016803;2589.4399329232565;1580.4532498192789;157.73930912696818;14.99125242577232;5411.877034196956;3028.6241294715587;372.1469465759266;90.06180629461508;740.6413012919388;1936.114856696861;1306.1977409205613;135.52852377932336;11.9289291215674;4130.411351810251;2577.9033928825943;316.763928178955;79.48880597002706;328.61198860974145;653.3250762263956;274.25550889871755;22.210785347644805;3.0623233042049196;1281.4656823867044;450.7207365889643;55.38301839697165;10.573000324588028;
14-May-2021;1069.2941300074986;2588.230141560894;1578.704169245869;157.52772049239937;14.978083950009127;5408.73424525667;3024.2562716506;371.61023918614853;89.90922070709216;738.4848448665505;1930.517085302134;1302.5785046127996;135.16433574935596;11.895028543502379;4118.639799074343;2570.4995808037975;315.85417314156547;79.26443548741186;330.80928514094796;657.71305625876;276.12566463306933;22.363384743043415;3.083055406506748;1290.0944461823274;453.7566908468023;55.75606604458309;10.644785219680305;
14-May-2021;1069.3571173220457;2587.064131421432;1576.9747139829406;157.31784938626004;14.965128007717981;5405.678940120397;3019.9280795184322;371.0784057801784;89.75761484112085;736.3355147672343;1924.9343727422495;1298.9668510632998;134.80088013888627;11.861206683927964;4106.898825395598;2563.115506491552;314.94684341324046;79.04058005007664;333.0216025548116;662.1297586791828;278.0078629196408;22.516969247373762;3.103921323790017;1298.780114724799;456.8125730268803;56.131562366937956;10.717034791044208;
15-May-2021;1069.143334429295;2585.219363227207;1574.824658908125;157.06578711837815;14.948206167658906;5401.201349850665;3015.639801141;370.5514768395088;89.60699339174627;733.9880224599284;1918.8302675440564;1295.00071232845;134.40057891895938;11.824157665800294;4094.043738917195;2555.7512531947596;314.0419492233196;78.81724107328601;335.15531196936666;666.3890956831507;279.8239465796751;22.665208199418764;3.124048501858612;1307.1576109334699;459.8885479462404;56.50952761618919;10.78975231846026;
15-May-2021;1069.241660617282;2584.1417476325787;1573.1352324312888;156.85943132325178;14.935682223714688;5398.3137542281165;3011.391288746443;370.0294342064402;89.45736100437884;731.8478108638733;1913.2791812184976;1291.4052868578897;134.0386919902249;11.790503252894947;4082.361474183381;2548.406602939459;313.13946378790996;78.5944199073824;337.39384975340874;670.8625664140809;281.7299455733991;22.82073933302688;3.145178970819741;1315.9522800447353;462.98468580698403;56.88997041853023;10.862941096996444;
15-May-2021;1069.3623934318496;2583.1080869030634;1571.4657277493516;156.6548149530397;14.923374107376148;5395.5143971446805;3007.182414512113;369.512262174564;89.30872192339035;729.7146943880022;1907.7428911286934;1287.8174959647138;133.67753975840313;11.756928076942502;4070.7095493167544;2541.081352720421;312.2393621624252;78.3721175717849;339.64769904384747;675.3651957743701;283.6482317846379;22.977275194636565;3.166446030433645;1324.804847827926;466.10106179169213;57.272900012138805;10.93660435160545;
15-May-2021;1069.5055521517688;2582.1186937003317;1569.8162432607699;156.45194537738772;14.911282889003562;5392.803717379262;3003.0134406208645;368.9999929600103;89.1610803795972;727.5886100772649;1902.2214643244054;1284.237355226914;133.31712292704356;11.723432276140288;4059.087984831768;2533.775593988534;311.34165558403697;78.15033504904756;341.91694207450394;679.8972293759263;285.5788880338559;23.134822450344156;3.1878506128632744;1333.7157325474936;469.23784663233005;57.658337375973296;11.010745330549645;
15-May-2021;1069.6711594280896;2581.1738720712974;1568.18687880495;156.25083007347865;14.899409660831697;5390.182150038648;2998.8846188025036;368.4926574944743;89.01444070276865;725.4694969294045;1896.7149608062473;1280.664880606841;132.9574422314566;11.690015995901453;4047.496796569851;2526.489408805579;310.4463541362153;77.92907336971363;344.2016624986852;684.4589112650501;287.5219981981089;23.293387842022057;3.2093936649302446;1342.6853534687964;472.39520999692485;58.04630335825902;11.085367333055013;
