Date;S;V1;V2;E;I;Iu;HR;HD;Q;R;D;Du;E1;I1;Iu1;HR1;HD1;Q1;R1;D1;Du1;E2;I2;Iu2;HR2;HD2;Q2;R2;D2;Du2;
25-Feb-2020;6.0251729198414825E7;0.0;0.0;34533.755048230676;16996.47326751615;8950.323193901282;534.7837153023735;115.32781834060366;340.2027306247372;33.794199192147744;84.69300421389107;57.72015247573073;34533.755048230676;16996.47326751615;8950.323193901282;534.7837153023735;115.32781834060366;340.2027306247372;33.794199192147744;84.69300421389107;57.72015247573073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Feb-2020;6.0249944658521175E7;0.0;0.0;35260.87229334113;17479.315923526465;9307.090498793155;556.4636593578063;119.77272694316152;354.9147550645204;35.401258621771035;88.61134663528716;60.13345771910371;35260.87229334113;17479.315923526465;9307.090498793155;556.4636593578063;119.77272694316152;354.9147550645204;35.401258621771035;88.61134663528716;60.13345771910371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25-Feb-2020;6.0248109127316274E7;0.0;0.0;36016.51546565841;17968.42656310437;9671.998122046709;578.6780771271383;124.30378965366039;370.09438841810083;37.07742531960851;92.67928857856752;62.61479969316787;36016.51546565841;17968.42656310437;9671.998122046709;578.6780771271383;124.30378965366039;370.09438841810083;37.07742531960851;92.67928857856752;62.61479969316787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Feb-2020;6.024622145227506E7;0.0;0.0;36800.968435005496;18464.454057972696;10045.096010152965;601.4314321391612;128.92132908549559;385.7495219102118;38.82487968296984;96.89970722422012;65.16510133664326;36800.968435005496;18464.454057972696;10045.096010152965;601.4314321391612;128.92132908549559;385.7495219102118;38.82487968296984;96.89970722422012;65.16510133664326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Feb-2020;6.024428152506429E7;0.0;0.0;37613.472525853795;18968.024301353063;10423.86391718065;624.7291714246808;133.6259626083299;404.4889924336275;40.65185178807883;101.27549541911722;67.78537482179607;37613.472525853795;18968.024301353063;10423.86391718065;624.7291714246808;133.6259626083299;404.4889924336275;40.65185178807883;101.27549541911722;67.78537482179607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Feb-2020;6.0242289483159155E7;0.0;0.0;38453.0596127241;19479.706891395508;10805.675386722925;648.5776463400377;138.418572684324;429.0935445537831;42.57903201877983;105.80957100732812;70.47671600528847;38453.0596127241;19479.706891395508;10805.675386722925;648.5776463400377;138.418572684324;429.0935445537831;42.57903201877983;105.80957100732812;70.47671600528847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Feb-2020;6.0240244501969606E7;0.0;0.0;39319.733576938575;20000.043055023318;11190.443526966172;672.9840289513476;143.3002766237416;459.8338546957295;44.63416541511199;110.50488516246254;73.24029850153778;39319.733576938575;20000.043055023318;11190.443526966172;672.9840289513476;143.3002766237416;459.8338546957295;44.63416541511199;110.50488516246254;73.24029850153778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Feb-2020;6.023814573814966E7;0.0;0.0;40213.516658833796;20529.55666753046;11578.091714392594;697.9562694726109;148.2724091561489;496.98721389404466;46.84626387673351;115.36442992546071;76.07737048211655;40213.516658833796;20529.55666753046;11578.091714392594;697.9562694726109;148.2724091561489;496.98721389404466;46.84626387673351;115.36442992546071;76.07737048211655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26-Feb-2020;6.023599232950485E7;0.0;0.0;41134.44900085821;21068.75536177966;11968.552333938898;723.5030600654591;153.33650729102044;540.8380643723614;49.245637988414295;120.3912451995802;78.98925232416826;41134.44900085821;21068.75536177966;11968.552333938898;723.5030600654591;153.33650729102044;540.8380643723614;49.245637988414295;120.3912451995802;78.98925232416826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Feb-2020;6.023378339492299E7;0.0;0.0;42082.588181391126;21618.13158727303;12361.765596443463;749.6338008128627;158.49429619186742;591.6785122988956;51.863931271512406;125.58842525762833;81.97733441060196;42082.588181391126;21618.13158727303;12361.765596443463;749.6338008128627;158.49429619186742;591.6785122988956;51.863931271512406;125.58842525762833;81.97733441060196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Feb-2020;6.023151635181195E7;0.0;0.0;43059.674618493285;22178.180121667654;12761.199853474249;776.35857440445;163.74767798756844;646.2712757106822;54.725978222105596;130.9591248272856;85.0430762302278;43059.674618493285;22178.180121667654;12761.199853474249;776.35857440445;163.74767798756844;646.2712757106822;54.725978222105596;130.9591248272856;85.0430762302278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Feb-2020;6.022918822153049E7;0.0;0.0;44067.771112767754;22749.452000380414;13170.486015798777;803.6881914906354;169.098741710513;701.166466405956;57.84115310099919;136.50656515558694;88.18801047877116;44067.771112767754;22749.452000380414;13170.486015798777;803.6881914906354;169.098741710513;701.166466405956;57.84115310099919;136.50656515558694;88.18801047877116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Feb-2020;6.022679748138647E7;0.0;0.0;45107.45202416674;23332.512026763103;13589.824019275982;831.6342460130511;174.5497759644961;756.3432679756982;61.21080616055821;142.23404045017043;91.4137479606712;45107.45202416674;23332.512026763103;13589.824019275982;831.6342460130511;174.5497759644961;756.3432679756982;61.21080616055821;142.23404045017043;91.4137479606712;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Feb-2020;6.022434256344566E7;0.0;0.0;46179.31913503139;23927.924015982444;14019.427887093076;860.2091101690052;180.1032635595356;811.780716905101;64.83619106110105;148.14492444223762;94.72197848366339;46179.31913503139;23927.924015982444;14019.427887093076;860.2091101690052;180.1032635595356;811.780716905101;64.83619106110105;148.14492444223762;94.72197848366339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27-Feb-2020;6.022182185343979E7;0.0;0.0;47284.00190719591;24536.251648485057;14459.525556165843;889.4259244723153;185.76187487908024;867.4576094748302;68.71846397546719;154.24267674954788;98.11447078017612;47284.00190719591;24536.251648485057;14459.525556165843;889.4259244723153;185.76187487908024;867.4576094748302;68.71846397546719;154.24267674954788;98.11447078017612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Feb-2020;6.0219233689638905E7;0.0;0.0;48422.15776664859;25158.059303558304;14910.358730906351;919.2985892939755;191.52846186707885;923.3524107862801;72.85868226802073;160.53084902865052;101.59307254681916;48422.15776664859;25158.059303558304;14910.358730906351;919.2985892939755;191.52846186707885;923.3524107862801;72.85868226802073;160.53084902865052;101.59307254681916;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Feb-2020;6.021657610569746E7;0.0;0.0;49594.72585300386;25793.915405343258;15372.039094474283;949.8417588823648;197.40605291786352;979.5875176692732;77.25813648833689;167.01309094173288;105.15971077644227;49594.72585300386;25793.915405343258;15372.039094474283;949.8417588823648;197.40605291786352;979.5875176692732;77.25813648833689;167.01309094173288;105.15971077644227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Feb-2020;6.021384706332579E7;0.0;0.0;50802.68565087671;26444.400825182995;15844.685978141008;981.0708469273529;203.39785131745728;1036.2936464621077;81.91870236462898;173.69315601232157;108.8163929125791;50802.68565087671;26444.400825182995;15844.685978141008;981.0708469273529;203.39785131745728;1036.2936464621077;81.91870236462898;173.69315601232157;108.8163929125791;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Feb-2020;6.021104471668769E7;0.0;0.0;52046.79905359613;27110.102096292;16328.572991390807;1013.0020334672748;209.50723414520348;1093.4613360627036;86.84253595811123;180.57490743669925;112.56520811708235;52046.79905359613;27110.102096292;16328.572991390807;1013.0020334672748;209.50723414520348;1093.4613360627036;86.84253595811123;180.57490743669925;112.56520811708235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Feb-2020;6.020816716566161E7;0.0;0.0;53327.858687607455;27791.609689583714;16823.98726662552;1045.6522627119148;215.73774855533955;1151.0809369400679;92.03174914764924;187.66232381504165;116.40832794209365;53327.858687607455;27791.609689583714;16823.98726662552;1045.6522627119148;215.73774855533955;1151.0809369400679;92.03174914764924;187.66232381504165;116.40832794209365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28-Feb-2020;6.0205212454444684E7;0.0;0.0;54646.688370306;28489.51880731885;17331.229415705177;1079.039241186642;222.09310827113433;1209.1425492889286;97.48840861551116;194.95950476214955;120.34800693687683;54646.688370306;28489.51880731885;17331.229415705177;1079.039241186642;222.09310827113433;1209.1425492889286;97.48840861551116;194.95950476214955;120.34800693687683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Feb-2020;6.020217857011223E7;0.0;0.0;56004.14359803007;29204.43016483158;17850.613510874686;1113.1814371722573;228.5771905697538;1267.635962124539;103.21453454932876;202.47067640949768;124.38658336492736;56004.14359803007;29204.43016483158;17850.613510874686;1113.1814371722573;228.5771905697538;1267.635962124539;103.21453454932876;202.47067640949768;124.38658336492736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Feb-2020;6.0199063819763064E7;0.0;0.0;57400.73718637882;29936.947039141716;18381.936711407157;1148.0980798978103;235.19403328635926;1327.083389379421;109.2133308491021;210.20019680709956;128.52647976920548;57400.73718637882;29936.947039141716;18381.936711407157;1148.0980798978103;235.19403328635926;1327.083389379421;109.2133308491021;210.20019680709956;128.52647976920548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Feb-2020;6.019586651969436E7;0.0;0.0;58836.96117739906;30687.664312041394;18924.98695799747;1183.8091446272906;241.9478277527527;1388.0388965563873;115.49048969206648;218.15256115775142;132.7702025637883;58836.96117739906;30687.664312041394;18924.98695799747;1183.8091446272906;241.9478277527527;1388.0388965563873;115.49048969206648;218.15256115775142;132.7702025637883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Feb-2020;6.0192584584709845E7;0.0;0.0;60313.68672369038;31457.17940816663;19480.083212289854;1220.3353376763966;248.8429119050955;1450.5407058650803;122.0530725801727;226.33240681871555;137.12034162420287;60313.68672369038;31457.17940816663;19480.083212289854;1220.3353376763966;248.8429119050955;1450.5407058650803;122.0530725801727;226.33240681871555;137.12034162420287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Feb-2020;6.018921587207661E7;0.0;0.0;61831.81565229453;32246.09658823543;20047.555913614182;1257.698096968842;255.8837681501321;1514.6282881596246;128.90832063590096;234.74451815296936;141.579570943951;61831.81565229453;32246.09658823543;20047.555913614182;1257.698096968842;255.8837681501321;1514.6282881596246;128.90832063590096;234.74451815296936;141.579570943951;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29-Feb-2020;6.018575818013859E7;0.0;0.0;63392.280914878516;33055.02764582651;20627.746972037745;1295.9195951687727;263.0750220583977;1580.342383497051;136.0636604233349;243.39383132311153;146.15064964033536;63392.280914878516;33055.02764582651;20627.746972037745;1295.9195951687727;263.0750220583977;1580.342383497051;136.0636604233349;243.39383132311153;146.15064964033536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-Mar-2020;6.018220924689161E7;0.0;0.0;64996.04706241912;33884.59259509888;21221.009781565237;1335.0227438966228;270.4214414305342;1647.7250229466101;143.52670986718672;252.28543904792707;150.83642305720014;64996.04706241912;33884.59259509888;21221.009781565237;1335.0227438966228;270.4214414305342;1647.7250229466101;143.52670986718672;252.28543904792707;150.83642305720014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-Mar-2020;6.017856538683275E7;0.0;0.0;66645.45894319474;34735.433727356794;21830.07378493573;1375.0312044066254;277.92793733173255;1714.4442134982348;151.2997926721177;261.42459536063154;155.63982489977204;66645.45894319474;34735.433727356794;21830.07378493573;1375.0312044066254;277.92793733173255;1714.4442134982348;151.2997926721177;261.42459536063154;155.63982489977204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-Mar-2020;6.017482258300935E7;0.0;0.0;68343.10503725645;35608.25866770605;22457.781228041924;1415.969454629947;285.5995817554126;1778.0250960989842;159.37411946177232;270.81672067875064;160.56388336742643;68343.10503725645;35608.25866770605;22457.781228041924;1415.969454629947;285.5995817554126;1778.0250960989842;159.37411946177232;270.81672067875064;160.56388336742643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-Mar-2020;6.017097796409922E7;0.0;0.0;70090.37410031242;36503.8049454766;23104.678794328072;1457.8628624447576;293.441626740273;1838.2913208068217;167.7347714636815;280.46740748701205;165.61172782034922;70090.37410031242;36503.8049454766;23104.678794328072;1457.8628624447576;293.441626740273;1838.2913208068217;167.7347714636815;280.46740748701205;165.61172782034922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-Mar-2020;6.016702856852604E7;0.0;0.0;71888.70234319758;37422.828008399956;23771.33419663248;1500.7377088526432;301.45950833469396;1895.0595230046997;176.365998272327;290.3824264049282;170.78659212712057;71888.70234319758;37422.828008399956;23771.33419663248;1500.7377088526432;301.45950833469396;1895.0595230046997;176.365998272327;290.3824264049282;170.78659212712057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01-Mar-2020;6.016297134158403E7;0.0;0.0;73739.57484782508;38366.102070585475;24458.336737354344;1544.621207052632;309.65884931715584;1948.1389827066268;185.2511846266788;300.5677323657924;176.09181723264956;73739.57484782508;38366.102070585475;24458.336737354344;1544.621207052632;309.65884931715584;1948.1389827066268;185.2511846266788;300.5677323657924;176.09181723264956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-Mar-2020;6.015880313246303E7;0.0;0.0;75644.52703902434;39334.42097573097;25166.297896173717;1589.541522677876;318.04546223570827;1997.33127409968;194.37281558984128;311.02947089167344;181.53085384589173;75644.52703902434;39334.42097573097;25166.297896173717;1589.541522677876;318.04546223570827;1997.33127409968;194.37281558984128;311.02947089167344;181.53085384589173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-Mar-2020;6.0154522900950454E7;0.0;0.0;77602.9583353527;40328.577355586014;25892.506298432865;1635.52778641239;326.6253501415417;2045.7908196263384;203.72021026715672;321.77398443129425;187.1072637290839;77602.9583353527;40328.577355586014;25892.506298432865;1635.52778641239;326.6253501415417;2045.7908196263384;203.72021026715672;321.77398443129425;187.1072637290839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-Mar-2020;6.015012991709572E7;0.0;0.0;79614.0014099099;41349.29503444498;26634.12888819566;1682.610018189589;335.4046812608136;2096.8692711103135;213.29772931912106;332.8078182880002;192.82471479638608;79614.0014099099;41349.29503444498;26634.12888819566;1682.610018189589;335.4046812608136;2096.8692711103135;213.29772931912106;332.8078182880002;192.82471479638608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-Mar-2020;6.014562136779929E7;0.0;0.0;81678.85696381166;42397.28914998787;27391.61946343951;1730.8190449204774;344.3897623832531;2150.6604775788746;223.1176991454705;344.137725682068;198.6869756892964;81678.85696381166;42397.28914998787;27391.61946343951;1730.8190449204774;344.3897623832531;2150.6604775788746;223.1176991454705;344.137725682068;198.6869756892964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-Mar-2020;6.014099436701235E7;0.0;0.0;83798.76171809105;43473.28771852147;28165.442360645313;1780.1865029772014;353.58703784280607;2207.2615971018054;233.19288774000668;355.7706723525023;204.69791607009205;83798.76171809105;43473.28771852147;28165.442360645313;1780.1865029772014;353.58703784280607;2207.2615971018054;233.19288774000668;355.7706723525023;204.69791607009205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02-Mar-2020;6.0136245954117015E7;0.0;0.0;85974.98893417619;44578.03229403064;28956.072561304198;1830.7448501665758;363.00309131204904;2266.773198687915;243.53652022668933;367.7138411717499;210.8615084709707;85974.98893417619;44578.03229403064;28956.072561304198;1830.7448501665758;363.00309131204904;2266.773198687915;243.53652022668933;367.7138411717499;210.8615084709707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-Mar-2020;6.0131373092267245E7;0.0;0.0;88208.84895746695;45712.27862148173;29763.995813818245;1882.527378626079;372.64464785084044;2329.299366732257;254.16229487278025;379.9746368244647;217.18183023505657;88208.84895746695;45712.27862148173;29763.995813818245;1882.527378626079;372.64464785084044;2329.299366732257;254.16229487278025;379.9746368244647;217.18183023505657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-Mar-2020;6.012637087351809E7;0.0;0.0;90503.46515616936;46876.81493784422;30591.664996388263;1935.5682358042284;382.51857833933764;2392.9826944273927;265.0798563957831;392.56069059430104;223.66306678420938;90503.46515616936;46876.81493784422;30591.664996388263;1935.5682358042284;382.51857833933764;2392.9826944273927;265.0798563957831;392.56069059430104;223.66306678420938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-Mar-2020;6.0121234021424234E7;0.0;0.0;92862.21354590326;48072.51760419713;31441.630344418125;1989.9025186712925;392.63192543722045;2455.8482540826894;276.289989443617;405.4798656572437;230.30952006215227;92862.21354590326;48072.51760419713;31441.630344418125;1989.9025186712925;392.63192543722045;2455.8482540826894;276.289989443617;405.4798656572437;230.30952006215227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-Mar-2020;6.0115958808969684E7;0.0;0.0;95286.8512544274;49300.302430078336;32314.546927623443;2045.5663733845515;402.99193057972167;2517.824159419677;287.7887465840025;418.74026325752607;237.12561746455157;95286.8512544274;49300.302430078336;32314.546927623443;2045.5663733845515;402.99193057972167;2517.824159419677;287.7887465840025;418.74026325752607;237.12561746455157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-Mar-2020;6.01105414010568E7;0.0;0.0;97779.18942995778;50561.10837576827;33211.090381586066;2102.597026766207;413.6060403158027;2578.8352277274357;299.5718403722004;432.35022943911815;244.11591622096083;97779.18942995778;50561.10837576827;33211.090381586066;2102.597026766207;413.6060403158027;2578.8352277274357;299.5718403722004;432.35022943911815;244.11591622096083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03-Mar-2020;6.01049778513911E7;0.0;0.0;100341.09469744918;51855.8984250242;34131.95742768866;2161.03281191756;424.48191083933773;2638.8028357093485;311.6346277755314;446.3183619583705;251.2851066970163;100341.09469744918;51855.8984250242;34131.95742768866;2161.03281191756;424.48191083933773;2638.8028357093485;311.6346277755314;446.3183619583705;251.2851066970163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-Mar-2020;6.0099264099273615E7;0.0;0.0;102974.49066248309;53185.66047331601;35077.86641598287;2220.9131949602292;435.62741279187225;2697.644770902185;323.9720939211168;460.65351735222396;258.6380158199001;102974.49066248309;53185.66047331601;35077.86641598287;2220.9131949602292;435.62741279187225;2697.644770902185;323.9720939211168;460.65351735222396;258.6380158199001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-Mar-2020;6.009339839477195E7;0.0;0.0;105678.95518531268;54551.38423955183;36049.534954357645;2282.2787930420786;447.0506333915336;2755.297931766793;336.5788879810164;475.3648181219474;266.17960894980087;105678.95518531268;54551.38423955183;36049.534954357645;2282.2787930420786;447.0506333915336;2755.297931766793;336.5788879810164;475.3648181219474;266.17960894980087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-Mar-2020;6.008737910833333E7;0.0;0.0;108453.98370899205;55953.989647251285;37047.70027310892;2345.1712967401704;458.7598503589568;2811.696685538149;349.4493615032454;490.4616595177889;273.91498512187707;108453.98370899205;55953.989647251285;37047.70027310892;2345.1712967401704;458.7598503589568;2811.696685538149;349.4493615032454;490.4616595177889;273.91498512187707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-Mar-2020;6.008120219383666E7;0.0;0.0;111301.45569639922;57394.3986731331;38073.14104085292;2409.633392728044;470.7635065671654;2866.7491641726515;362.5775019057765;505.95371546655764;281.849372304304;111301.45569639922;57394.3986731331;38073.14104085292;2409.633392728044;470.7635065671654;2866.7491641726515;362.5775019057765;505.95371546655764;281.849372304304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-Mar-2020;6.007486349872741E7;0.0;0.0;114223.29935498162;58873.55980996063;39126.65554355716;2475.7087851556844;483.07021437607926;2920.359287011357;375.9568620832954;521.850944148945;289.9881293981205;114223.29935498162;58873.55980996063;39126.65554355716;2475.7087851556844;483.07021437607926;2920.359287011357;375.9568620832954;521.850944148945;289.9881293981205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04-Mar-2020;6.006835876128471E7;0.0;0.0;117221.49287385291;60392.44866846699;40209.06232511967;2543.44222722203;495.68876287244007;2972.42661633125;389.58054059474546;538.1635937697537;298.3367499916105;117221.49287385291;60392.44866846699;40209.06232511967;2543.44222722203;495.68876287244007;2972.42661633125;389.58054059474546;538.1635937697537;298.3367499916105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-Mar-2020;6.006168226831951E7;0.0;0.0;120299.39270704077;61952.08097641112;41321.20093803472;2612.3058820281344;508.62812669688884;3023.4190641108767;403.4424855719548;554.9022085959092;306.90086706675197;120299.39270704077;61952.08097641112;41321.20093803472;2612.3058820281344;508.62812669688884;3023.4190641108767;403.4424855719548;554.9022085959092;306.90086706675197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-Mar-2020;6.005482963942237E7;0.0;0.0;123458.91704383916;63553.54281713637;42462.110116236094;2682.2801816174165;521.8974892116914;3075.1216628875227;417.54185378529553;572.0776355277188;315.6862607323003;123458.91704383916;63553.54281713637;42462.110116236094;2682.2801816174165;521.8974892116914;3075.1216628875227;417.54185378529553;572.0776355277188;315.6862607323003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-Mar-2020;6.004779859368472E7;0.0;0.0;126699.88610209455;65197.882962741234;43630.77090156832;2754.2447963177096;535.5062449174645;3128.5349110374154;431.8842419434426;589.7010310965381;324.69886053689174;126699.88610209455;65197.882962741234;43630.77090156832;2754.2447963177096;535.5062449174645;3128.5349110374154;431.8842419434426;589.7010310965381;324.69886053689174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-Mar-2020;6.004058460641348E7;0.0;0.0;130024.32598106848;66886.15327237088;44827.965455318845;2828.2560947592956;549.4639787126002;3183.7107155680037;446.47767983729153;607.7838681570393;333.94474307334957;130024.32598106848;66886.15327237088;44827.965455318845;2828.2560947592956;549.4639787126002;3183.7107155680037;446.47767983729153;607.7838681570393;333.94474307334957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-Mar-2020;6.003318304014977E7;0.0;0.0;133434.31338471;68619.43226185923;46054.49293511964;2904.3718714754755;563.7804695499799;3240.702515160358;461.33044080905916;626.3379422947489;343.4301340607457;133434.31338471;68619.43226185923;46054.49293511964;2904.3718714754755;563.7804695499799;3240.702515160358;461.33044080905916;626.3379422947489;343.4301340607457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05-Mar-2020;6.002558914210284E7;0.0;0.0;136931.97663882922;70398.82575319982;47311.16997056555;2982.6513847230717;578.4656969503242;3299.5653229023246;476.4510489333082;645.3753784030873;353.1614121217998;136931.97663882922;70398.82575319982;47311.16997056555;2982.6513847230717;578.4656969503242;3299.5653229023246;476.4510489333082;645.3753784030873;353.1614121217998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-Mar-2020;6.001779804152885E7;0.0;0.0;140519.49673235274;72225.46753340098;48598.831148982434;3063.1553952379804;593.5298476141527;3360.355770230108;491.8482863983575;664.9086374791619;363.14511265186184;140519.49673235274;72225.46753340098;48598.831148982434;3063.1553952379804;593.5298476141527;3360.355770230108;491.8482863983575;664.9086374791619;363.14511265186184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-Mar-2020;6.0009802909997396E7;0.0;0.0;144200.92714276558;74100.53816635848;49919.55881252494;3145.3562459730715;608.9833243588408;3422.4863860750183;507.52970813115707;684.9505236787119;373.387933050845;144200.92714276558;74100.53816635848;49919.55881252494;3145.3562459730715;608.9833243588408;3422.4863860750183;507.52970813115707;684.9505236787119;373.387933050845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-Mar-2020;6.000159660183325E7;0.0;0.0;147980.49506624578;76025.32069096483;51275.51069486967;3228.688247143813;624.8367767175964;3485.3296514481567;523.5000600928789;705.5141920299858;383.89674317085763;147980.49506624578;76025.32069096483;51275.51069486967;3228.688247143813;624.8367767175964;3485.3296514481567;523.5000600928789;705.5141920299858;383.89674317085763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-Mar-2020;5.999317357259131E7;0.0;0.0;151860.73288622903;78001.14798100316;52667.66806422987;3313.1556083236396;641.1011314217765;3548.883148466643;539.7626318779504;726.613157165642;394.6785959778954;151860.73288622903;78001.14798100316;52667.66806422987;3313.1556083236396;641.1011314217765;3548.883148466643;539.7626318779504;726.613157165642;394.6785959778954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-Mar-2020;5.998452813121128E7;0.0;0.0;155844.24182355258;80029.38571498003;54097.03912876643;3398.7616214014347;657.7876008195241;3613.144158422859;556.3207012053872;748.261302702997;405.7407333366142;155844.24182355258;80029.38571498003;54097.03912876643;3398.7616214014347;657.7876008195241;3613.144158422859;556.3207012053872;748.261302702997;405.7407333366142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06-Mar-2020;5.997565443628315E7;0.0;0.0;159933.69356041157;82111.43337648091;55564.6596970885;3485.508598548226;674.9076894049202;3678.1096490681402;573.177532498426;770.4728908734044;417.09059067301644;159933.69356041157;82111.43337648091;55564.6596970885;3485.508598548226;674.9076894049202;3678.1096490681402;573.177532498426;770.4728908734044;417.09059067301644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07-Mar-2020;5.996654649221797E7;0.0;0.0;164131.83190927308;84248.72527080127;57071.59386171125;3573.3978078748237;692.4732006142954;3743.776261847212;590.3363754052447;793.2625723737247;428.73580177832616;164131.83190927308;84248.72527080127;57071.59386171125;3573.3978078748237;692.4732006142954;3743.776261847212;590.3363754052447;793.2625723737247;428.73580177832616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07-Mar-2020;5.9957199598034106E7;0.0;0.0;168440.0362775919;86442.71721698946;58617.68139049752;3663.079565356564;710.4962421290595;3810.750114874389;607.8018731088596;816.6453964194473;440.6842027524715;168440.0362775919;86442.71721698946;58617.68139049752;3663.079565356564;710.4962421290595;3810.750114874389;607.8018731088596;816.6453964194473;440.6842027524715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07-Mar-2020;5.994760905304781E7;0.0;0.0;172859.65865632548;88694.84397283378;60202.73433986159;3755.2478942673038;728.9892143846292;3879.675661583029;625.5815600197983;840.6368206946754;452.9438320357591;172859.65865632548;88694.84397283378;60202.73433986159;3755.2478942673038;728.9892143846292;3879.675661583029;625.5815600197983;840.6368206946754;452.9438320357591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
